Consolid,neutral
Freightwai,neutral
spin,neutral
Transport,neutral
compani,neutral
Consolid,neutral
Freightwai,neutral
said,neutral
Mondai,neutral
plan,neutral
spin,neutral
part,neutral
longhaul,neutral
truck,neutral
Consolid,neutral
said,neutral
move,neutral
chang,neutral
transport,neutral
busi,neutral
that,neutral
recent,neutral
caus,neutral
Consolid,neutral
unit,neutral
against,neutral
becom,neutral
clear,neutral
that,neutral
signific,neutral
chang,neutral
tradit,neutral
truck,neutral
market,neutral
have,neutral
occur,neutral
throughout,neutral
freight,neutral
transport,neutral
These,neutral
chang,neutral
which,neutral
have,neutral
been,neutral
especi,neutral
dramat,neutral
past,neutral
month,neutral
have,neutral
increasingli,neutral
place,neutral
separ,neutral
distinct,neutral
region,neutral
nation,neutral
truck,neutral
compani,neutral
posit,neutral
where,neutral
thei,neutral
Moffitt,neutral
said,neutral
compani,neutral
would,neutral
more,neutral
competit,neutral
Industri,neutral
analyst,neutral
have,neutral
expect,neutral
Consolid,neutral
attempt,neutral
spinoff,neutral
sell,neutral
MotorFreight,neutral
industri,neutral
lessthantruckload,neutral
shipper,neutral
seen,neutral
increas,neutral
