Ralli,negative
share,negative
seen,negative
fade,negative
shackl,positive
interest,positive
rate,positive
worri,positive
drop,positive
from,positive
financi,positive
market,positive
London,positive
share,positive
leapt,positive
next,neutral
target,neutral
FTSE,neutral
index,neutral
Britain,neutral
lead,neutral
compani,neutral
come,neutral
into,neutral
view,neutral
market,neutral
strategist,neutral
gain,positive
past,positive
month,positive
have,positive
certainli,positive
been,positive
dramat,positive
near,positive
point,positive
rise,positive
sinc,positive
Juli,positive
rebound,positive
from,positive
year,positive
latest,neutral
push,neutral
share,neutral
came,neutral
Thursdai,neutral
from,neutral
interest,neutral
rate,neutral
across,neutral
Europ,neutral
wake,neutral
That,positive
move,positive
follow,positive
stream,positive
welcom,positive
data,positive
market,positive
through,positive
August,positive
which,positive
calm,positive
fear,positive
about,positive
