Trelleborg,negative
profit,negative
fall,negative
first,negative
half,negative
group,negative
profit,negative
fell,negative
million,negative
crown,negative
million,negative
first,negative
half,negative
sharp,negative
drop,negative
from,negative
million,negative
crown,negative
million,negative
report,negative
same,negative
period,negative
Swedish,negative
mine,negative
metal,negative
engin,negative
group,negative
Trelleborg,negative
said,negative
Tuesdai,negative
earn,negative
drop,negative
sharpli,negative
first,negative
half,negative
year,negative
metal,negative
price,negative
fell,negative
Swedish,negative
crown,negative
strengthen,negative
against,negative
other,negative
currenc,negative
Operat,negative
incom,negative
period,negative
billion,negative
crown,negative
billion,negative
from,negative
billion,negative
billion,negative
weaker,negative
economi,negative
particularli,negative
European,negative
market,negative
weaker,negative
price,negative
lower,negative
volum,negative
Trelleborg,negative
said,negative
mine,mixed
metal,mixed
unit,mixed
report,mixed
virtual,mixed
unchang,mixed
sale,mixed
period,mixed
billion,mixed
crown,mixed
million,mixed
oper,mixed
profit,mixed
million,mixed
crown,mixed
million,mixed
from,mixed
million,mixed
million,mixed
drop,mixed
compani,mixed
said,mixed
weaker,mixed
economi,mixed
