10186newsML_annotated,0.0,1.0,1.0
10185newsML_annotated,0.0,0.5,1.0
10186newsML_annotated,0.0,1.0,0.3333333333333333
10188newsML_annotated,0.125,0.8125,1.0
10189newsML_annotated,0.18181818181818182,0.5454545454545454,1.0
10190newsML_annotated,0.05,1.0,0.3
10191newsML_annotated,0.06818181818181818,0.6363636363636364,1.0
10193newsML_annotated,0.1111111111111111,1.0,0.6111111111111112
10194newsML_annotated,0.05,0.5,1.0
10195newsML_annotated,0.21739130434782608,1.0,0.7391304347826086
10198newsML_annotated,0.1875,1.0,0.875
10202newsML_annotated,0.0,0.7894736842105263,1.0
10203newsML_annotated,0.0,1.0,0.5
10204newsML_annotated,0.2857142857142857,0.42857142857142855,1.0
10206newsML_annotated,0.08333333333333333,1.0,0.5
10207newsML_annotated,0.0,1.0,0.2222222222222222
10208newsML_annotated,0.0,1.0,0.88
10210newsML_annotated,0.05263157894736842,0.7368421052631579,1.0
10211newsML_annotated,0.0,0.5789473684210527,1.0
10212newsML_annotated,0.0,1.0,0.2
10214newsML_annotated,0.125,1.0,0.5416666666666666
10216newsML_annotated,0.25925925925925924,0.7037037037037037,1.0
10218newsML_annotated,0.14285714285714285,1.0,0.5714285714285714
10221newsML_annotated,0.1,1.0,0.4
10222newsML_annotated,0.06666666666666667,0.28888888888888886,1.0
10224newsML_annotated,0.2,1.0,0.6
10226newsML_annotated,0.29411764705882354,0.5882352941176471,1.0
10227newsML_annotated,0.3,1.0,0.8
10228newsML_annotated,0.0,1.0,0.5
10229newsML_annotated,0.14285714285714285,1.0,0.35714285714285715
10230newsML_annotated,0.15384615384615385,0.9615384615384616,1.0
10231newsML_annotated,0.0625,1.0,0.1875
10233newsML_annotated,0.0,1.0,0.19047619047619047
10234newsML_annotated,0.0625,1.0,0.625
10235newsML_annotated,0.0,1.0,0.5
10236newsML_annotated,0.0,1.0,0.47368421052631576
10238newsML_annotated,0.0,0.9333333333333333,1.0
10240newsML_annotated,0.23076923076923078,1.0,0.3076923076923077
10242newsML_annotated,0.18181818181818182,1.0,0.2727272727272727
10243newsML_annotated,0.05555555555555555,1.0,0.6111111111111112
10244newsML_annotated,0.06818181818181818,0.3181818181818182,1.0
12536newsML_annotated,0.18181818181818182,1.0,0.8181818181818182
12537newsML_annotated,0.0,1.0,0.3333333333333333
12538newsML_annotated,0.08,0.52,1.0
12541newsML_annotated,0.1875,1.0,0.5
12542newsML_annotated,0.0,1.0,0.75
12543newsML_annotated,0.0625,1.0,0.3125
12545newsML_annotated,0.0,1.0,0.1111111111111111
12547newsML_annotated,0.18181818181818182,1.0,0.8181818181818182
12549newsML_annotated,0.0,1.0,0.625
12550newsML_annotated,0.125,1.0,0.375
12552newsML_annotated,0.0,1.0,0.07692307692307693
12554newsML_annotated,0.0,1.0,0.375
12555newsML_annotated,0.0,1.0,0.6
12556newsML_annotated,0.0,0.8181818181818182,1.0
12558newsML_annotated,0.16666666666666666,1.0,0.5
12560newsML_annotated,0.06666666666666667,1.0,0.4
12570newsML_annotated,0.25,1.0,0.375
12573newsML_annotated,0.14285714285714285,1.0,0.8571428571428571
12575newsML_annotated,0.0,0.35714285714285715,1.0
12576newsML_annotated,0.5909090909090909,1.0,0.5454545454545454
12577newsML_annotated,0.38461538461538464,1.0,0.38461538461538464
12578newsML_annotated,0.0,1.0,1.0
12579newsML_annotated,0.25,0.875,1.0
12580newsML_annotated,0.1111111111111111,1.0,0.7777777777777778
12582newsML_annotated,0.25,1.0,0.375
12583newsML_annotated,0.4,1.0,0.3333333333333333
12585newsML_annotated,0.0,1.0,0.125
12586newsML_annotated,0.21428571428571427,0.8571428571428571,1.0
12587newsML_annotated,0.30434782608695654,1.0,0.43478260869565216
12589newsML_annotated,0.15384615384615385,1.0,0.46153846153846156
12590newsML_annotated,0.0,0.6,1.0
12591newsML_annotated,0.0,1.0,0.2
12593newsML_annotated,0.4117647058823529,1.0,0.4117647058823529
12595newsML_annotated,0.16666666666666666,1.0,0.5833333333333334
12596newsML_annotated,0.0,1.0,0.0
12600newsML_annotated,0.1111111111111111,1.0,0.1111111111111111
12602newsML_annotated,0.07692307692307693,1.0,0.6923076923076923
12603newsML_annotated,0.1111111111111111,1.0,0.2222222222222222
12605newsML_annotated,0.29411764705882354,1.0,0.29411764705882354
12607newsML_annotated,0.0,1.0,0.16666666666666666
12608newsML_annotated,0.2,1.0,1.0
12611newsML_annotated,0.75,1.0,0.75
12612newsML_annotated,0.0,1.0,0.16666666666666666
12613newsML_annotated,0.0,0.0,1.0
12615newsML_annotated,0.21428571428571427,1.0,0.8571428571428571
12867newsML_annotated,0.25,1.0,0.75
12869newsML_annotated,0.25925925925925924,0.48148148148148145,1.0
12870newsML_annotated,0.05555555555555555,1.0,0.9444444444444444
12871newsML_annotated,0.058823529411764705,0.7058823529411765,1.0
12872newsML_annotated,0.3076923076923077,1.0,0.23076923076923078
12876newsML_annotated,0.23076923076923078,1.0,0.23076923076923078
12877newsML_annotated,0.14285714285714285,1.0,0.3333333333333333
12879newsML_annotated,0.25,0.39285714285714285,1.0
12882newsML_annotated,0.0,1.0,0.375
12883newsML_annotated,0.6666666666666666,0.7777777777777778,1.0
12884newsML_annotated,0.2857142857142857,1.0,0.42857142857142855
12885newsML_annotated,0.058823529411764705,1.0,0.47058823529411764
12886newsML_annotated,0.0,0.7777777777777778,1.0
12887newsML_annotated,0.125,1.0,0.5
12888newsML_annotated,0.15384615384615385,1.0,0.6923076923076923
12889newsML_annotated,0.2,1.0,0.8
12890newsML_annotated,0.5454545454545454,1.0,0.7272727272727273
12891newsML_annotated,0.0,1.0,1.0
12892newsML_annotated,0.2,1.0,0.4
12893newsML_annotated,0.0,1.0,0.125
12894newsML_annotated,0.0,1.0,0.6666666666666666
12895newsML_annotated,0.3333333333333333,1.0,0.5
12896newsML_annotated,0.2857142857142857,0.8571428571428571,1.0
13386newsML_annotated,0.1,0.2,1.0
13387newsML_annotated,0.1111111111111111,1.0,0.1111111111111111
13388newsML_annotated,0.0625,1.0,0.25
13389newsML_annotated,0.0,0.35714285714285715,1.0
13390newsML_annotated,0.25,1.0,0.75
13391newsML_annotated,0.08,1.0,1.0
13392newsML_annotated,0.043478260869565216,1.0,1.0
13393newsML_annotated,0.13333333333333333,1.0,0.4666666666666667
13394newsML_annotated,0.16,0.64,1.0
13395newsML_annotated,0.3,1.0,0.7
13396newsML_annotated,0.08333333333333333,0.5416666666666666,1.0
13397newsML_annotated,0.15384615384615385,0.9230769230769231,1.0
13398newsML_annotated,0.0,1.0,0.8333333333333334
13400newsML_annotated,0.0,1.0,0.2222222222222222
13401newsML_annotated,0.058823529411764705,1.0,0.6470588235294118
13402newsML_annotated,0.15,1.0,0.55
13404newsML_annotated,0.06896551724137931,0.5862068965517241,1.0
13406newsML_annotated,0.047619047619047616,0.9523809523809523,1.0
13407newsML_annotated,0.15384615384615385,1.0,0.38461538461538464
13408newsML_annotated,0.08333333333333333,0.6666666666666666,1.0
13409newsML_annotated,0.1875,0.4375,1.0
13410newsML_annotated,0.05555555555555555,1.0,0.6666666666666666
13411newsML_annotated,0.15789473684210525,1.0,0.42105263157894735
15548newsML_annotated,0.15789473684210525,1.0,0.7894736842105263
15551newsML_annotated,0.125,1.0,0.125
15552newsML_annotated,0.0,1.0,0.3333333333333333
15553newsML_annotated,0.25925925925925924,0.7777777777777778,1.0
15554newsML_annotated,0.0,1.0,0.2631578947368421
15555newsML_annotated,0.07692307692307693,0.07692307692307693,1.0
15556newsML_annotated,0.1,1.0,0.6
15557newsML_annotated,0.058823529411764705,1.0,0.7647058823529411
15559newsML_annotated,0.14285714285714285,0.8571428571428571,1.0
15560newsML_annotated,0.25,0.5714285714285714,1.0
15562newsML_annotated,0.3,1.0,0.4
15563newsML_annotated,0.125,0.875,1.0
15564newsML_annotated,0.25,0.75,1.0
15565newsML_annotated,0.14285714285714285,1.0,1.0
15566newsML_annotated,0.0,1.0,0.25
15567newsML_annotated,0.03333333333333333,0.8,1.0
15569newsML_annotated,0.0,0.5714285714285714,1.0
15570newsML_annotated,0.0,1.0,0.5
15572newsML_annotated,0.2222222222222222,1.0,0.7777777777777778
15573newsML_annotated,0.0,0.42857142857142855,1.0
15575newsML_annotated,0.05555555555555555,1.0,0.3333333333333333
15576newsML_annotated,0.25,1.0,0.25
15577newsML_annotated,0.0,1.0,0.2
15578newsML_annotated,0.08333333333333333,1.0,0.8333333333333334
15579newsML_annotated,0.125,1.0,0.4375
15580newsML_annotated,0.125,1.0,0.25
15581newsML_annotated,0.03571428571428571,1.0,0.32142857142857145
15583newsML_annotated,0.047619047619047616,1.0,0.3333333333333333
15585newsML_annotated,0.11538461538461539,0.9230769230769231,1.0
15586newsML_annotated,0.058823529411764705,0.5294117647058824,1.0
15589newsML_annotated,0.2631578947368421,0.631578947368421,1.0
15590newsML_annotated,0.08695652173913043,1.0,0.30434782608695654
15591newsML_annotated,0.0,1.0,1.0
15592newsML_annotated,0.1,0.8,1.0
15594newsML_annotated,0.1111111111111111,1.0,0.5925925925925926
15597newsML_annotated,0.17647058823529413,1.0,0.47058823529411764
15598newsML_annotated,0.3125,1.0,0.8125
15599newsML_annotated,0.14285714285714285,1.0,0.5714285714285714
15600newsML_annotated,0.19047619047619047,1.0,0.8095238095238095
15601newsML_annotated,0.05555555555555555,1.0,0.4444444444444444
15602newsML_annotated,0.0,1.0,1.0
15603newsML_annotated,0.0625,1.0,1.0
15604newsML_annotated,0.08333333333333333,0.8333333333333334,1.0
15605newsML_annotated,0.0,1.0,0.5
15606newsML_annotated,0.2222222222222222,1.0,0.8888888888888888
15607newsML_annotated,0.0,0.4444444444444444,1.0
15609newsML_annotated,0.0,0.8333333333333334,1.0
15610newsML_annotated,0.14285714285714285,0.5714285714285714,1.0
15611newsML_annotated,0.058823529411764705,0.7058823529411765,1.0
15612newsML_annotated,0.3333333333333333,1.0,0.6666666666666666
15613newsML_annotated,0.07692307692307693,0.38461538461538464,1.0
15614newsML_annotated,0.1875,1.0,0.4375
15615newsML_annotated,0.1,1.0,0.6
15616newsML_annotated,0.125,1.0,0.4375
15618newsML_annotated,0.14285714285714285,1.0,0.8571428571428571
15619newsML_annotated,0.15789473684210525,1.0,0.631578947368421
