adopt,neutral
rule,neutral
improv,neutral
investor,neutral
access,neutral
best,neutral
stock,neutral
price,neutral
Secur,neutral
Exchang,neutral
Commiss,neutral
Wednesdai,neutral
approv,neutral
rule,neutral
design,neutral
give,neutral
stock,neutral
market,neutral
investor,neutral
better,neutral
chanc,neutral
best,neutral
price,neutral
avail,neutral
their,neutral
order,neutral
socal,neutral
order,neutral
handl,neutral
rule,neutral
which,neutral
were,neutral
propos,neutral
last,neutral
Septemb,neutral
were,neutral
approv,neutral
vote,neutral
rule,neutral
will,neutral
requir,neutral
specialist,neutral
stock,neutral
exchang,neutral
market,neutral
maker,neutral
Nasdaq,neutral
allow,neutral
custom,neutral
view,neutral
price,neutral
quot,neutral
from,neutral
other,neutral
electron,neutral
trade,neutral
system,neutral
that,neutral
readili,neutral
avail,neutral
them,neutral
rule,neutral
will,neutral
also,neutral
requir,neutral
that,neutral
custom,neutral
limit,neutral
order,neutral
displai,neutral
with,neutral
price,neutral
better,neutral
than,neutral
those,neutral
avail,neutral
quot,neutral
publicli,neutral
avail,neutral
time,neutral
Specialist,neutral
market,neutral
maker,neutral
compani,neutral
individu,neutral
recognis,neutral
qualifi,neutral
maintain,neutral
orderli,neutral
market,neutral
stock,neutral
