Belgrad,neutral
newspap,neutral
full,neutral
specul,neutral
that,neutral
Serbian,neutral
Presid,neutral
Slobodan,neutral
Milosev,neutral
promis,neutral
that,neutral
advis,neutral
from,neutral
NatWest,neutral
Market,neutral
Britain,neutral
would,neutral
help,neutral
launch,neutral
privatis,neutral
some,neutral
part,neutral
compani,neutral
spokesman,neutral
NatWest,neutral
Market,neutral
London,neutral
declin,neutral
confirm,neutral
said,neutral
that,neutral
compani,neutral
advis,neutral
govern,neutral
that,neutral
gener,neutral
subject,neutral
privatis,neutral
examin,neutral
Natwest,neutral
Market,neutral
advis,neutral
govern,neutral
look,neutral
into,neutral
potenti,neutral
privatis,neutral
spokesman,neutral
said,neutral
without,neutral
detail,neutral
which,neutral
possibl,neutral
privatis,neutral
were,neutral
studi,neutral
HDYUGOSLAVIAPRIVATISATION,neutral
Serbian,neutral
media,neutral
govern,neutral
prepar,neutral
sell,neutral
part,neutral
state,neutral
post,neutral
telecommun,neutral
compani,neutral
offici,neutral
have,neutral
issu,neutral
public,neutral
statement,neutral
outlin,neutral
their,neutral
plan,neutral
