Standard,neutral
Charter,neutral
Merchant,neutral
Bank,neutral
Asia,neutral
said,neutral
Tuesdai,neutral
that,neutral
Miel,neutral
Investment,neutral
Corp,neutral
wholli,neutral
Sampoerna,neutral
rais,neutral
takeov,neutral
Transmarco,neutral
trade,neutral
telecommun,neutral
firm,neutral
suspend,neutral
share,neutral
trade,neutral
midafternoon,neutral
look,neutral
like,neutral
Sampoerna,neutral
think,neutral
will,neutral
more,neutral
Sukamto,neutral
like,neutral
sell,neutral
most,neutral
stake,neutral
might,neutral
unload,neutral
Rais,neutral
ensur,neutral
Transmarco,neutral
Indonesian,positive
tobacco,positive
tycoon,positive
Putera,positive
Sampoerna,positive
sharpli,positive
rais,positive
Tuesdai,positive
offer,positive
Singapor,positive
Transmarco,positive
share,positive
price,positive
surg,positive
move,positive
