BSkyB,neutral
digit,neutral
link,neutral
with,neutral
Satellit,positive-uncertain
broadcast,positive-uncertain
British,positive-uncertain
Broadcast,positive-uncertain
could,positive-uncertain
link,positive-uncertain
with,positive-uncertain
British,positive-uncertain
Telecom,positive-uncertain
provid,positive-uncertain
servic,positive-uncertain
when,positive-uncertain
launch,positive-uncertain
digit,positive-uncertain
televis,positive-uncertain
next,positive-uncertain
year,positive-uncertain
BSkyB,neutral
plan,neutral
launch,neutral
digit,neutral
satellit,neutral
televis,neutral
late,neutral
next,neutral
year,neutral
reportedli,neutral
talk,neutral
number,neutral
partner,neutral
about,neutral
promot,neutral
subsidis,neutral
launch,neutral
That,positive-uncertain
possibl,positive-uncertain
said,positive-uncertain
BSkyB,positive-uncertain
chief,positive-uncertain
execut,positive-uncertain
Chisholm,positive-uncertain
when,positive-uncertain
about,positive-uncertain
prospect,positive-uncertain
link,positive-uncertain
with,positive-uncertain
suppli,positive-uncertain
interact,positive-uncertain
servic,positive-uncertain
need,neutral
decod,neutral
custom,neutral
best,neutral
price,neutral
said,neutral
Chisholm,neutral
There,positive
question,positive
that,positive
there,positive
veri,positive
demand,positive
digit,positive
satellit,positive
right,positive
