Stock,positive
rise,positive
Europ,positive
Here,neutral
major,neutral
stock,neutral
market,neutral
outsid,neutral
Unite,neutral
LONDON,positive
London,positive
share,positive
chalk,positive
anoth,positive
record,positive
close,positive
high,positive
help,positive
deeper,positive
than,positive
FTSE,positive
index,positive
lead,positive
share,positive
close,positive
point,positive
surpass,positive
FRANKFURT,positive
German,positive
share,positive
bours,positive
trade,positive
over,positive
half,positive
percentag,positive
point,positive
higher,positive
after,positive
Bundesbank,positive
main,positive
monei,positive
market,positive
share,neutral
blue,neutral
chip,neutral
index,neutral
close,neutral
point,neutral
