Unitis,neutral
mean,neutral
sharehold,neutral
would,neutral
then,neutral
hold,neutral
unit,neutral
trust,neutral
that,neutral
share,neutral
MampG,neutral
join,neutral
frai,neutral
MampG,neutral
Group,neutral
said,neutral
submit,neutral
propos,neutral
take,neutral
over,neutral
manag,neutral
embattl,neutral
Kleinwort,neutral
European,neutral
onli,positive
reduc,positive
discount,positive
asset,positive
valu,positive
which,positive
KEPIT,positive
trade,positive
look,positive
unitis,positive
MampG,positive
August,positive
close,positive
date,positive
million,positive
pound,positive
trust,positive
which,positive
attract,positive
record,positive
subscript,positive
British,positive
