Oliver,neutral
publish,neutral
Oakvil,neutral
Beaver,neutral
near,neutral
Toronto,neutral
said,neutral
Tuesdai,neutral
would,neutral
start,neutral
publish,neutral
Todai,neutral
newspap,neutral
push,neutral
view,neutral
that,neutral
Canadian,neutral
Bailei,positive
come,positive
from,positive
Oakvil,positive
Canada,positive
with,positive
recordsmash,positive
victori,positive
meter,positive
Johnson,positive
from,positive
Dalla,positive
meter,positive
race,positive
record,positive
Oliver,negative
said,negative
becam,negative
angri,negative
when,negative
televis,negative
comment,negative
began,negative
call,negative
Johnson,negative
world,negative
fastest,negative
titl,negative
Canadian,negative
take,negative
issu,negative
with,negative
world,negative
Canadian,negative
newspap,negative
publish,negative
mount,negative
campaign,negative
strip,negative
sprinter,negative
Michael,negative
Johnson,negative
