Zealand,positive
made,positive
histori,positive
Saturdai,positive
when,positive
thei,positive
complet,positive
their,positive
first,positive
seri,positive
victori,positive
South,positive
gave,positive
Black,positive
unbeat,positive
lead,positive
Each,negative
side,negative
score,negative
three,negative
Springbok,negative
outscor,negative
Black,negative
second,negative
half,negative
still,negative
suffer,negative
fourth,negative
from,neutral
wing,neutral
Jeff,neutral
Wilson,neutral
first,neutral
quarter,neutral
gave,neutral
Zealand,neutral
lead,neutral
befor,neutral
from,neutral
flanker,neutral
Ruben,neutral
Kruger,neutral
scrumhalf,neutral
Joost,neutral
RUGBY,positive
UNIONNEW,positive
ZEALAND,positive
FIRST,positive
SERIES,positive
