Seoul,negative
stock,negative
rattl,negative
busi,negative
sentenc,negative
nine,negative
South,negative
Korean,negative
busi,negative
tycoon,negative
countri,negative
econom,negative
worri,negative
Mondai,negative
sent,negative
Most,negative
other,negative
Asian,negative
market,negative
declin,negative
amid,negative
trade,negative
made,negative
sluggish,negative
holidai,negative
Seoul,negative
composit,negative
stock,negative
index,negative
fell,negative
point,negative
percent,negative
lowest,negative
entir,negative
market,negative
depress,negative
right,negative
becaus,negative
sentenc,negative
busi,negative
leader,negative
make,negative
sentiment,negative
wors,negative
said,negative
