Levi,neutral
Strauss,neutral
launch,neutral
slack,neutral
line,neutral
Levi,neutral
Strauss,neutral
said,neutral
Tuesdai,neutral
launch,neutral
line,neutral
slack,neutral
meant,neutral
appeal,neutral
dont,neutral
like,neutral
suit,neutral
onli,neutral
third,neutral
major,neutral
brand,neutral
introduct,neutral
compani,neutral
year,neutral
histori,neutral
slack,neutral
call,neutral
Slate,neutral
will,neutral
market,neutral
dressier,neutral
than,neutral
compani,neutral
famou,neutral
jean,neutral
Docker,neutral
pant,neutral
brand,neutral
formal,neutral
suit,neutral
pant,neutral
their,neutral
grew,neutral
wear,neutral
Levi,neutral
jean,neutral
Docker,neutral
khaki,neutral
meant,neutral
give,neutral
boost,neutral
Franciscobas,neutral
cloth,neutral
compani,neutral
though,neutral
well,neutral
accept,neutral
line,neutral
remain,neutral
seen,neutral
industri,neutral
analyst,neutral
said,neutral
Were,positive
awaken,positive
sleep,positive
giant,positive
categori,positive
that,positive
think,positive
enorm,positive
potenti,positive
Jann,positive
Westfal,positive
presid,positive
Slate,positive
brand,positive
said,positive
statement,positive
Those,neutral
want,neutral
someth,neutral
differ,neutral
wear,neutral
workplac,neutral
more,neutral
casual,neutral
look,neutral
busi,neutral
social,neutral
occas,neutral
that,neutral
fall,neutral
between,neutral
casual,neutral
cotton,neutral
pant,neutral
suit,neutral
Westfal,neutral
said,neutral
