Gold,positive-uncertain
Jone,neutral
industri,neutral
averag,neutral
close,neutral
point,neutral
bluechip,neutral
index,neutral
within,neutral
stone,neutral
Blue,positive-uncertain
chip,positive-uncertain
keep,positive-uncertain
interest,positive-uncertain
Bluechip,positive
stock,positive
ralli,positive
Tuesdai,positive
after,positive
Feder,positive
Reserv,positive
held,positive
interest,positive
rate,positive
steadi,positive
dollar,positive
rose,positive
after,positive
drop,positive
Crude,negative
fell,negative
after,negative
