JanuaryJuli,positive
sale,positive
rose,positive
billion,positive
from,positive
billion,positive
year,positive
earlier,positive
firm,positive
said,positive
statement,positive
Presid,neutral
Enterpris,neutral
Taiwan,neutral
largest,neutral
process,neutral
food,neutral
compani,neutral
pretax,neutral
profit,neutral
target,neutral
billion,neutral
sale,neutral
billion,neutral
Presid,positive
JanJuli,positive
profit,positive
rise,positive
Taiwan,positive
food,positive
giant,positive
Presid,positive
Enterpris,positive
Corp,positive
said,positive
Tuesdai,positive
JanuaryJuli,positive
pretax,positive
profit,positive
rose,positive
billion,positive
from,positive
billion,positive
period,positive
