1  to  None
1  talk  Synset('talk.n.03')
1  about  Synset('approximately.r.01')
1  VW  None
1  aid  Synset('care.n.01')
2  is  Synset('be.v.05')
2  concerned  Synset('concern.v.02')
2  about  Synset('about.s.01')
2  the  None
2  tone  Synset('tone.v.03')
3  warned  Synset('warn.v.04')
3  at  Synset('at.n.02')
3  the  None
3  weekend  Synset('weekend.v.01')
3  that  None
3  Saxony  Synset('saxony.n.01')
4  is  Synset('equal.v.01')
4  to  None
4  talk  Synset('talk.n.03')
4  European  Synset('european.a.01')
4  Competition  Synset('contest.n.01')
4  Commissioner  Synset('commissioner.n.02')
4  Karel  None
4  Van  Synset('vanguard.n.01')
4  Miert  None
4  on  Synset('on.r.03')
4  Tuesday  Synset('tuesday.n.01')
5  told  Synset('tell.v.03')
5  a  Synset('deoxyadenosine_monophosphate.n.01')
5  news  Synset('news.n.02')
5  conference  Synset('conference.n.03')
6  stood  Synset('stand.v.12')
6  to  None
6  lose  Synset('miss.v.01')
6  23,000  None
6  automotive  Synset('automotive.a.01')
6  jobs  Synset('subcontract.v.01')
7  did  Synset('suffice.v.01')
7  n't  None
7  pay  Synset('yield.v.10')
8  went  Synset('move.v.13')
8  too  Synset('excessively.r.01')
8  far  Synset('army_for_the_liberation_of_rwanda.n.01')
8  by  Synset('by.r.01')
8  defying  Synset('defy.v.03')
8  the  None
8  order  Synset('order.n.14')
9  overrode  Synset('overrule.v.01')
9  Commission  Synset('commission.n.07')
9  objections  Synset('objection.n.04')
9  and  None
9  paid  Synset('yield.v.10')
9  out  Synset('out.s.04')
9  extra  Synset('supernumerary.n.02')
9  funds  Synset('investment_company.n.01')
10  could  None
10  touch  Synset('touch.v.07')
10  off  Synset('off.s.02')
10  a  Synset('deoxyadenosine_monophosphate.n.01')
10  ``  None
10  subsidy  Synset('subsidy.n.01')
10  war  Synset('war.n.02')
10  ''  None
11  will  Synset('bequeath.v.01')
11  close  Synset('conclude.v.04')
11  its  Synset('information_technology.n.01')
11  eyes  Synset('eyes.n.01')
12  accepts  Synset('bear.v.06')
12  Saxony  Synset('saxony.n.01')
12  's  None
12  ,  None
12  but  Synset('merely.r.01')
12  believes  Synset('think.v.01')
12  the  None
12  state  Synset('state.n.03')
13  will  Synset('will.n.03')
13  be  Synset('be.v.05')
13  a  Synset('deoxyadenosine_monophosphate.n.01')
13  contact  Synset('contact.n.09')
13  this  None
13  afternoon  Synset('afternoon.n.01')
13  between  Synset('between.r.02')
13  Mr  Synset('mister.n.01')
13  Rexrodt  None
13  and  None
13  Van  Synset('avant-garde.n.01')
13  Miert  None
13  to  None
13  see  Synset('visit.v.01')
13  how  None
13  proceed  Synset('proceed.v.04')
13  with  None
13  affair  Synset('matter.n.01')
13  calm  Synset('sedate.v.01')
13  the  None
13  proceedings  Synset('proceeding.n.01')
13  down  Synset('down.v.04')
13  little  Synset('little.s.08')
13  bit  Synset('bite.v.01')
14  overrode  Synset('override.v.03')
14  Commission  Synset('commission.n.04')
14  objections  Synset('objection.n.04')
14  to  None
14  the  None
14  size  Synset('size.v.03')
14  of  None
14  a  Synset('deoxyadenosine_monophosphate.n.01')
14  proposed  Synset('propose.v.01')
14  package  Synset('software.n.01')
14  for  None
14  carmaker  Synset('car_manufacturer.n.01')
14  and  None
14  paid  Synset('paid.a.01')
14  out  Synset('out.s.04')
14  extra  Synset('extra.n.02')
14  funds  Synset('investment_company.n.01')
14  ,  None
14  contending  Synset('contest.v.01')
