1  are  Synset('be.v.12')
1  planning  Synset('planning.n.02')
1  to  None
1  form  Synset('human_body.n.01')
1  a  Synset('vitamin_a.n.01')
1  consortium  Synset('consortium.n.01')
1  bid  Synset('bid.n.04')
1  for  None
1  the  None
1  E2  None
1  cellular  Synset('cellular.a.01')
1  phone  Synset('phone.n.02')
1  licence  Synset('license.n.01')
2  was  Synset('be.v.05')
2  not  Synset('not.r.01')
2  immediately  Synset('immediately.r.03')
2  available  Synset('available.s.03')
2  for  None
2  comment  Synset('gloss.v.02')
2  Debis  None
3  are  Synset('embody.v.02')
3  also  Synset('besides.r.02')
3  forming  Synset('shape.v.02')
3  a  Synset('deoxyadenosine_monophosphate.n.01')
3  fixed-wire  None
3  network  Synset('network.v.01')
3  venture  Synset('venture.n.03')
4  called  Synset('call.v.26')
4  the  None
4  report  Synset('report.n.02')
4  speculation  Synset('speculation.n.03')
5  would  None
5  make  Synset('make.v.08')
5  a  Synset('deoxyadenosine_monophosphate.n.01')
5  bold  Synset('boldface.n.01')
5  step  Synset('step.v.01')
6  is  Synset('exist.v.01')
6  Germany  Synset('germany.n.01')
6  's  None
7  was  Synset('embody.v.02')
7  released  Synset('release.v.09')
7  ahead  Synset('ahead.r.04')
7  of  None
7  publication  Synset('publication.n.04')
8  does  Synset('serve.v.09')
8  not  Synset('not.r.01')
8  operate  Synset('manoeuver.v.03')
8  a  Synset('deoxyadenosine_monophosphate.n.01')
8  network  Synset('network.v.01')
9  will  Synset('will.n.03')
9  jointly  Synset('jointly.r.02')
9  buy  Synset('buy.v.01')
9  a  Synset('deoxyadenosine_monophosphate.n.01')
9  stake  Synset('stake.v.04')
10  are  Synset('embody.v.02')
10  working  Synset('working.s.03')
10  on  Synset('on.r.03')
10  a  Synset('vitamin_a.n.01')
10  bid  Synset('bid.v.04')
10  for  None
10  the  None
10  licence  Synset('license.n.01')
10  ,  None
10  which  None
10  will  Synset('will.n.03')
10  be  Synset('embody.v.02')
10  awarded  Synset('award.v.02')
10  next  Synset('next.r.01')
10  year  Synset('year.n.03')
11  was  Synset('washington.n.02')
11  not  Synset('not.r.01')
11  immediately  Synset('immediately.r.03')
11  available  Synset('available.a.01')
11  for  None
11  comment  Synset('gossip.n.02')
11  and  None
11  a  Synset('deoxyadenosine_monophosphate.n.01')
11  spokesman  Synset('spokesman.n.01')
11  Debis  None
11  called  Synset('call.v.16')
11  the  None
11  report  Synset('reputation.n.03')
11  speculation  Synset('meditation.n.01')
12  called  Synset('call.v.26')
12  the  None
12  report  Synset('report.n.02')
12  speculation  Synset('speculation.n.03')
13  have  Synset('have.v.01')
13  long  Synset('long.a.05')
13  thought  Synset('think.v.03')
13  it  Synset('information_technology.n.01')
13  likely  Synset('likely.a.01')
13  that  None
13  Debis  None
13  would  None
13  make  Synset('make.v.08')
13  a  Synset('deoxyadenosine_monophosphate.n.01')
13  bold  Synset('boldface.n.01')
13  step  Synset('step.n.10')
13  into  None
13  the  None
13  telecoms  Synset('telecommunication.n.01')
13  arena  Synset('arena.n.02')
13  ahead  Synset('ahead.s.01')
13  of  None
13  liberalisation  Synset('liberalization.n.01')
13  sector  Synset('sector.n.04')
13  in  Synset('indium.n.01')
13  1998  None
14  would  None
14  make  Synset('make.v.08')
14  a  Synset('deoxyadenosine_monophosphate.n.01')
14  bold  Synset('boldface.n.01')
14  step  Synset('step.n.10')
14  into  None
14  the  None
14  telecoms  Synset('telecommunication.n.01')
14  arena  Synset('sphere.n.01')
14  ahead  Synset('ahead.s.01')
14  of  None
14  liberalisation  Synset('liberalization.n.01')
14  sector  Synset('sector.n.04')
14  in  Synset('indium.n.01')
14  1998  None
15  will  Synset('will.n.03')
15  jointly  Synset('jointly.r.02')
15  buy  Synset('buy.v.01')
15  a  Synset('deoxyadenosine_monophosphate.n.01')
15  stake  Synset('post.n.09')
15  in  Synset('indium.n.01')
15  DBKom  None
15  GmbH  None
15  ,  None
15  the  None
15  communications  Synset('communications.n.01')
15  subsidiary  Synset('subordinate.n.01')
15  of  None
15  railway  Synset('railway.n.01')
15  Deutsche  None
15  Bahn  None
15  AG  Synset('silver.n.01')
