1  knows  Synset('sleep_together.v.01')
1  where  None
1  he  Synset('helium.n.01')
2  has  Synset('take.v.35')
2  no  Synset('nobelium.n.01')
2  diplomatic  Synset('diplomatic.a.02')
2  ties  Synset('bind.v.02')
3  refused  Synset('refuse.v.02')
3  to  None
3  comment  Synset('comment.v.01')
3  on  Synset('on.r.03')
3  it  Synset('information_technology.n.01')
4  have  Synset('have.v.09')
4  been  Synset('exist.v.01')
4  left  Synset('left.n.01')
4  to  None
4  speculate  Synset('speculate.v.02')
4  about  Synset('approximately.r.01')
4  Lien  Synset('spleen.n.01')
4  's  None
4  ,  None
4  variously  Synset('variously.r.01')
4  suggesting  Synset('suggest.v.05')
4  he  Synset('helium.n.01')
5  recognises  Synset('spot.v.02')
5  the  None
5  communist  Synset('communist.n.01')
5  government  Synset('politics.n.02')
5  --  None
5  but  Synset('merely.r.01')
5  has  Synset('hour_angle.n.02')
5  made  Synset('reach.v.07')
5  clear  Synset('clear.s.09')
5  its  Synset('information_technology.n.01')
5  desire  Synset('desire.v.03')
6  are  Synset('be.v.08')
6  laden  Synset('ladle.v.02')
6  with  None
6  portent  Synset('omen.n.01')
6  longtime  Synset('longtime.s.01')
6  rival  Synset('rival.v.02')
6  China  Synset('taiwan.n.01')
7  is  Synset('exist.v.01')
7  ,  None
7  acknowledging  Synset('acknowledge.v.06')
7  that  None
7  Lien  Synset('lien.n.01')
8  is  Synset('embody.v.02')
8  making  Synset('take.v.27')
8  a  Synset('deoxyadenosine_monophosphate.n.01')
8  private  Synset('private.s.02')
8  visit  Synset('visit.v.03')
9  had  Synset('take.v.35')
9  taken  Synset('taken.s.02')
9  him  None
10  was  Synset('be.v.05')
10  expected  Synset('expect.v.05')
10  to  None
10  meet  Synset('meet.v.09')
10  the  None
10  Ukrainian  Synset('ukrainian.n.01')
10  head  Synset('heading.n.01')
11  would  None
11  visit  Synset('visit.v.03')
11  Hungary  Synset('hungary.n.01')
12  are  Synset('exist.v.01')
12  among  None
12  diplomatic  Synset('diplomatic.a.02')
12  partners  Synset('spouse.n.01')
13  make  Synset('make.v.08')
13  a  Synset('deoxyadenosine_monophosphate.n.01')
13  private  Synset('private.s.02')
13  visit  Synset('visit.v.03')
14  identified  Synset('name.v.02')
14  or  Synset('oregon.n.01')
14  described  Synset('trace.v.02')
14  the  None
14  source  Synset('source.v.02')
15  sparked  Synset('trip.v.04')
15  a  Synset('deoxyadenosine_monophosphate.n.01')
15  three-percent  None
15  slide  Synset('slide.n.06')
16  to  None
16  claim  Synset('claim.v.04')
16  that  None
16  Beijing  Synset('beijing.n.01')
17  can  Synset('toilet.n.02')
17  be  Synset('exist.v.01')
17  dramatic  Synset('dramatic.a.04')
17  and  None
17  has  Synset('suffer.v.02')
17  prompted  Synset('prompt.v.03')
17  Taiwan  Synset('taiwan.n.01')
17  President  Synset('president_of_the_united_states.n.02')
17  Lee  Synset('lee.n.03')
17  Teng-hui  None
18  showed  Synset('usher.v.01')
18  its  Synset('information_technology.n.01')
18  anger  Synset('wrath.n.02')
19  had  Synset('suffer.v.02')
19  denounced  Synset('stigmatize.v.01')
19  Niger  Synset('niger.n.02')
19  's  None
19  ''  None
19  and  None
19  has  Synset('hour_angle.n.02')
19  made  Synset('made.s.01')
19  a  Synset('deoxyadenosine_monophosphate.n.01')
19  high  Synset('high.s.07')
19  priority  Synset('priority.n.02')
20  will  Synset('bequeath.v.01')
20  savage  Synset('savage.v.02')
20  any  Synset('any.r.01')
20  diplomatic  Synset('diplomatic.a.02')
20  friend  Synset('supporter.n.01')
21  regards  Synset('see.v.05')
22  downgraded  Synset('downgrade.v.01')
22  its  Synset('information_technology.n.01')
22  U.S.  Synset('united_states_government.n.01')
22  ties  Synset('bind.v.02')
23  refuses  Synset('refuse.v.02')
23  to  None
23  recognise  Synset('recognize.v.04')
23  any  Synset('any.r.01')
23  state  Synset('state.n.06')
24  was  Synset('be.v.05')
24  the  None
24  true  Synset('truthful.a.01')
24  ``  None
24  chequebook  Synset('checkbook.n.01')
24  diplomat  Synset('diplomat.n.02')
25  are  Synset('embody.v.02')
25  laden  Synset('ladle.v.02')
25  with  None
25  portent  Synset('omen.n.01')
25  for  None
25  Taiwan  Synset('taiwan.n.01')
25  's  None
25  strained  Synset('agonistic.s.03')
25  ties  Synset('tie.n.09')
25  longtime  Synset('longtime.s.01')
25  rival  Synset('rival.v.02')
25  China  Synset('taiwan.n.01')
25  ,  None
25  which  None
25  surely  Synset('surely.r.01')
25  is  Synset('embody.v.02')
25  as  Synset('arsenic.n.02')
25  curious  Synset('curious.a.02')
25  anyone  None
25  about  Synset('approximately.r.01')
25  his  None
25  movements  Synset('movement.n.04')
26  is  Synset('be.v.12')
26  ,  None
26  acknowledging  Synset('acknowledge.v.06')
26  that  None
26  Lien  Synset('spleen.n.01')
26  making  Synset('make.v.42')
26  a  Synset('deoxyadenosine_monophosphate.n.01')
26  private  Synset('private.s.02')
26  visit  Synset('visit.n.04')
26  to  None
26  country  Synset('nation.n.02')
26  where  None
26  Taiwan  Synset('taiwan.n.01')
26  has  Synset('induce.v.02')
26  no  Synset('no.r.01')
26  diplomatic  Synset('diplomatic.a.02')
26  ties  Synset('tie.n.07')
26  apparently  Synset('obviously.r.01')
26  in  Synset('indium.n.01')
26  Europe  Synset('europe.n.01')
27  is  Synset('be.v.12')
27  making  Synset('make.v.42')
27  a  Synset('deoxyadenosine_monophosphate.n.01')
27  private  Synset('private.s.02')
27  visit  Synset('visit.n.04')
27  to  None
27  country  Synset('nation.n.02')
27  where  None
27  Taiwan  Synset('taiwan.n.01')
27  has  Synset('induce.v.02')
27  no  Synset('no.r.01')
27  diplomatic  Synset('diplomatic.a.02')
27  ties  Synset('tie.n.07')
27  ,  None
27  apparently  Synset('obviously.r.01')
27  in  Synset('indium.n.01')
27  Europe  Synset('europe.n.01')
28  has  Synset('induce.v.02')
28  no  Synset('no.r.02')
28  diplomatic  Synset('diplomatic.a.02')
28  ties  Synset('tie.v.05')
28  ,  None
28  apparently  Synset('obviously.r.01')
28  in  Synset('indium.n.01')
28  Europe  Synset('european_union.n.01')
29  have  Synset('have.v.02')
29  bent  Synset('flex.v.05')
29  over  Synset('over.r.03')
29  backward  Synset('backward.r.02')
29  to  None
29  keep  Synset('keep.v.19')
29  Lien  Synset('spleen.n.01')
29  's  None
29  travels  Synset('travel.v.06')
29  secret  Synset('secret.s.11')
29  ,  None
29  knowing  Synset('know.v.03')
29  Beijing  Synset('beijing.n.01')
29  will  Synset('will.n.03')
29  savage  Synset('savage.n.01')
29  any  Synset('any.r.01')
29  diplomatic  Synset('diplomatic.a.01')
29  friend  Synset('friend.n.05')
29  that  None
29  accords  Synset('accord.v.02')
29  anything  None
29  resembling  Synset('resemble.v.01')
29  an  Synset('associate_in_nursing.n.01')
29  official  Synset('official.s.05')
29  welcome  Synset('welcome.n.01')
29  a  Synset('deoxyadenosine_monophosphate.n.01')
29  leader  Synset('drawing_card.n.02')
29  of  None
29  what  None
29  regards  Synset('respect.n.03')
29  as  Synset('deoxyadenosine_monophosphate.n.01')
29  Taiwan  Synset('taiwan.n.01')
29  illegitimate  Synset('illegitimate.a.02')
29  government  Synset('government.n.01')
30  will  Synset('will.n.03')
30  savage  Synset('savage.n.01')
30  any  Synset('any.r.01')
30  diplomatic  Synset('diplomatic.a.01')
30  friend  Synset('friend.n.05')
30  that  None
30  accords  Synset('treaty.n.01')
30  anything  None
30  resembling  Synset('resemble.v.01')
30  an  Synset('associate_in_nursing.n.01')
30  official  Synset('official.a.02')
30  welcome  Synset('welcome.n.01')
30  to  None
30  a  Synset('angstrom.n.01')
30  leader  Synset('drawing_card.n.02')
30  of  None
30  what  None
30  Beijing  Synset('beijing.n.01')
30  regards  Synset('respect.n.03')
31  had  Synset('induce.v.02')
31  taken  Synset('take.v.34')
31  him  None
31  to  None
31  Ukraine  Synset('ukraine.n.01')
32  was  Synset('be.v.05')
32  expected  Synset('expect.v.05')
32  to  None
32  meet  Synset('meet.v.09')
32  the  None
32  Ukrainian  Synset('ukrainian.a.01')
32  head  Synset('heading.n.01')
32  of  None
32  state  Synset('state.n.03')
33  identified  Synset('identify.v.01')
33  or  Synset('operating_room.n.01')
33  described  Synset('report.v.01')
33  the  None
33  source  Synset('source.v.02')
33  of  None
33  its  Synset('information_technology.n.01')
33  report  Synset('report.v.02')
34  recognises  Synset('spot.v.02')
34  the  None
34  communist  Synset('communist.n.01')
34  government  Synset('politics.n.02')
34  in  Synset('in.r.01')
34  Beijing  Synset('beijing.n.01')
34  --  None
34  not  Synset('not.r.01')
34  Taiwan  Synset('taiwan.n.01')
34  's  None
34  exiled  Synset('expatriate.v.01')
34  Republic  Synset('republic.n.02')
34  of  None
34  China  Synset('taiwan.n.01')
34  but  Synset('merely.r.01')
34  has  Synset('hour_angle.n.02')
34  made  Synset('make.v.38')
34  clear  Synset('clear.s.09')
34  its  Synset('information_technology.n.01')
34  desire  Synset('desire.v.03')
34  for  None
34  better  Synset('better.a.02')
34  relations  Synset('sexual_intercourse.n.01')
34  with  None
