1  are  Synset('equal.v.01')
1  seen  Synset('visit.v.01')
1  likely  Synset('probable.a.01')
1  to  None
1  weigh  Synset('weigh.v.05')
1  on  Synset('on.r.03')
1  earnings  Synset('gain.v.08')
2  rose  Synset('originate.v.01')
2  around  Synset('about.r.02')
2  four  Synset('four-spot.n.01')
2  percent  Synset('percentage.n.01')
2  on  Synset('on.r.03')
2  signs  Synset('signboard.n.01')
3  have  Synset('have.v.01')
3  fallen  Synset('hang.v.05')
3  by  Synset('by.r.01')
3  a  Synset('deoxyadenosine_monophosphate.n.01')
3  third  Synset('third_base.n.02')
3  in  Synset('in.r.01')
3  the  None
3  past  Synset('past.n.03')
3  month  Synset('month.n.02')
3  ,  None
3  putting  Synset('putt.n.01')
3  pressure  Synset('coerce.v.01')
3  on  Synset('on.r.03')
3  corn  Synset('corn.n.04')
3  -LRB-  None
3  or  Synset('oregon.n.01')
3  maize  Synset('corn.n.01')
3  -RRB-  None
3  prices  Synset('price.n.05')
3  elsewhere  Synset('elsewhere.r.01')
3  and  None
3  helping  Synset('serve.v.05')
3  to  None
3  reduce  Synset('deoxidize.v.01')
3  Eridania  None
3  's  None
3  key  Synset('key.n.07')
3  input  Synset('input.n.04')
3  cost  Synset('cost.n.01')
3  for  None
3  starch  Synset('starch.n.02')
3  production  Synset('production.n.08')
4  highlighted  Synset('highlight.v.02')
4  a  Synset('deoxyadenosine_monophosphate.n.01')
4  rebound  Synset('rebound.n.03')
4  in  Synset('indium.n.01')
4  the  None
4  Spanish  Synset('spanish.n.01')
4  olive  Synset('olive.n.04')
4  oil  Synset('anoint.v.02')
4  harvest  Synset('harvest.v.02')
4  after  Synset('after.r.02')
4  two  Synset('deuce.n.04')
4  years  Synset('year.n.03')
4  of  None
4  drought  Synset('drought.n.01')
5  could  None
5  be  Synset('exist.v.01')
5  disappointing  Synset('disappointing.s.01')
5  interim  Synset('interim.s.01')
5  results  Synset('result.n.03')
6  are  Synset('equal.v.01')
6  going  Synset('go.v.10')
6  to  None
6  be  Synset('equal.v.01')
6  particularly  Synset('particularly.r.01')
6  bad  Synset('regretful.a.01')
6  which  None
6  could  None
6  provoke  Synset('provoke.v.02')
6  a  Synset('angstrom.n.01')
6  few  Synset('few.a.01')
6  more  Synset('more.r.02')
6  share  Synset('share.n.02')
6  price  Synset('price.n.05')
6  reactions  Synset('chemical_reaction.n.01')
