1  failed  Synset('fail.v.07')
1  to  None
1  appear  Synset('appear.v.06')
1  on  Synset('on.r.03')
1  stage  Synset('stagecoach.n.01')
2  watched  Synset('watch.v.05')
2  the  None
2  show  Synset('show.n.01')
3  is  Synset('equal.v.01')
3  not  Synset('not.r.01')
3  going  Synset('run_low.v.01')
3  to  None
3  be  Synset('equal.v.01')
3  with  None
3  us  Synset('uracil.n.01')
3  tonight  Synset('tonight.r.01')
4  's  None
4  got  Synset('receive.v.02')
4  a  Synset('deoxyadenosine_monophosphate.n.01')
4  sore  Synset('sore.n.01')
4  throat  Synset('throat.n.04')
5  told  Synset('tell.v.07')
5  the  None
5  selected  Synset('selected.a.01')
5  audience  Synset('audience.n.02')
6  looked  Synset('search.v.02')
6  on  Synset('on.r.03')
7  performed  Synset('perform.v.03')
7  before  Synset('earlier.r.01')
7  a  Synset('deoxyadenosine_monophosphate.n.01')
7  quarter  Synset('quarter.n.09')
8  took  Synset('take.v.41')
8  the  None
8  lead  Synset('spark_advance.n.01')
9  was  Synset('be.v.05')
9  blinding  Synset('blind.v.03')
10  's  None
10  almost  Synset('about.r.07')
10  better  Synset('well.r.13')
10  without  None
10  Liam  None
11  is  Synset('embody.v.02')
11  about  Synset('about.s.01')
11  to  None
11  embark  Synset('venture.v.01')
11  on  Synset('on.r.03')
11  a  Synset('deoxyadenosine_monophosphate.n.01')
11  world  Synset('world.n.06')
11  tour  Synset('tour.v.01')
11  include  Synset('admit.v.03')
11  the  None
11  United  Synset('united.a.01')
11  States  Synset('state.n.02')
12  hopes  Synset('promise.n.02')
12  to  None
12  repeat  Synset('reprise.v.01')
12  the  None
12  success  Synset('success.n.03')
13  has  Synset('induce.v.02')
13  achieved  Synset('achieve.v.01')
13  in  Synset('indium.n.01')
13  Britain  Synset('united_kingdom.n.01')
14  plays  Synset('playing_period.n.01')
14  secret  Synset('confidential.s.02')
14  concert  Synset('concert.v.02')
15  was  Synset('be.v.05')
15  highly  Synset('highly.r.03')
15  unimpressed  Synset('unimpressed.s.01')
15  by  Synset('by.r.01')
15  Liam  None
15  's  None
15  from  None
15  the  None
15  stage  Synset('stage.v.01')
16  are  Synset('exist.v.01')
16  very  Synset('very.s.01')
16  disappointed  Synset('disappoint.v.01')
17  rewarded  Synset('reward.v.03')
17  the  None
17  band  Synset('ring.v.06')
18  was  Synset('washington.n.02')
18  a  Synset('deoxyadenosine_monophosphate.n.01')
18  great  Synset('great.n.01')
18  contrast  Synset('line.n.29')
19  was  Synset('embody.v.02')
19  recorded  Synset('recorded.s.02')
19  as  Synset('arsenic.n.02')
19  part  Synset('part.n.09')
20  would  None
20  be  Synset('exist.v.01')
20  broadcast  Synset('air.v.03')
20  after  Synset('subsequently.r.01')
20  all  Synset('wholly.r.01')
21  had  Synset('induce.v.02')
21  been  Synset('be.v.12')
21  shrouded  Synset('shroud.v.03')
21  in  Synset('indium.n.01')
21  secrecy  Synset('secrecy.n.01')
22  was  Synset('washington.n.02')
22  a  Synset('deoxyadenosine_monophosphate.n.01')
22  real  Synset('very.r.01')
22  shame  Synset('shame.v.02')
23  were  Synset('embody.v.02')
23  left  Synset('left.n.01')
23  disappointed  Synset('disappoint.v.01')
23  when  None
23  controversial  Synset('controversial.a.01')
23  lead  Synset('run.v.23')
23  singer  Synset('singer.n.03')
23  Liam  None
23  Gallagher  None
23  failed  Synset('fail.v.07')
23  to  None
23  appear  Synset('appear.v.06')
23  on  Synset('on.r.03')
23  stage  Synset('stagecoach.n.01')
24  watched  Synset('watch.v.05')
24  the  None
24  show  Synset('picture.v.02')
24  from  None
24  a  Synset('deoxyadenosine_monophosphate.n.01')
24  private  Synset('private.s.02')
24  box  Synset('box.n.03')
25  's  None
25  got  Synset('receive.v.02')
25  a  Synset('deoxyadenosine_monophosphate.n.01')
25  sore  Synset('sore.n.01')
25  throat  Synset('throat.n.04')
26  was  Synset('washington.n.02')
26  a  Synset('deoxyadenosine_monophosphate.n.01')
26  real  Synset('very.r.01')
26  shame  Synset('shame.v.02')
26  Liam  None
26  could  None
26  n't  None
26  play  Synset('play.v.15')
27  is  Synset('embody.v.02')
27  about  Synset('about.r.05')
27  to  None
27  embark  Synset('venture.v.01')
27  on  Synset('on.r.03')
27  a  Synset('deoxyadenosine_monophosphate.n.01')
27  world  Synset('worldly_concern.n.01')
27  tour  Synset('tour.v.01')
27  include  Synset('admit.v.03')
27  the  None
27  United  Synset('unite.v.05')
27  States  Synset('department_of_state.n.01')
27  ,  None
27  Europe  Synset('europe.n.01')
27  and  None
27  Australia  Synset('australia.n.01')
27  which  None
27  it  Synset('information_technology.n.01')
27  hopes  Synset('hope.n.05')
27  repeat  Synset('reprise.v.01')
27  success  Synset('success.n.03')
27  has  Synset('induce.v.02')
27  achieved  Synset('achieve.v.01')
27  in  Synset('indiana.n.01')
27  Britain  Synset('united_kingdom.n.01')
28  hopes  Synset('promise.n.02')
28  to  None
28  repeat  Synset('reprise.v.01')
28  the  None
28  success  Synset('success.n.03')
28  it  Synset('information_technology.n.01')
28  has  Synset('induce.v.02')
28  achieved  Synset('achieve.v.01')
28  in  Synset('in.r.01')
28  Britain  Synset('united_kingdom.n.01')
