1  had  Synset('take.v.35')
1  accepted  Synset('take.v.20')
1  its  Synset('information_technology.n.01')
1  recovery  Synset('recovery.n.03')
1  plan  Synset('plan.v.03')
2  has  Synset('induce.v.02')
2  set  Synset('set.v.08')
2  a  Synset('deoxyadenosine_monophosphate.n.01')
2  Wednesday  Synset('wednesday.n.01')
2  deadline  Synset('deadline.n.01')
3  accept  Synset('take.v.20')
3  recovery  Synset('recovery.n.03')
3  plan  Synset('plan.v.03')
4  ordered  Synset('regulate.v.02')
4  the  None
4  300-year-old  None
4  insurance  Synset('insurance.n.01')
4  market  Synset('market.v.03')
5  did  Synset('cause.v.01')
5  not  Synset('not.r.01')
5  prevent  Synset('prevent.v.02')
5  U.S.  Synset('united_states_government.n.01')
5  Names  Synset('name_calling.n.01')
6  includes  Synset('include.v.03')
6  a  Synset('deoxyadenosine_monophosphate.n.01')
6  3.2  None
6  billion  Synset('million.n.02')
6  pound  Synset('pound.n.12')
7  says  Synset('suppose.v.01')
7  75  Synset('seventy-five.s.01')
7  pct  Synset('percentage.n.01')
7  of  None
7  Names  Synset('name.n.05')
7  accept  Synset('take.v.20')
7  recovery  Synset('recovery.n.03')
7  plan  Synset('plan.v.03')
8  says  Synset('suppose.v.01')
8  75  Synset('seventy-five.s.01')
8  pct  Synset('percentage.n.01')
8  of  None
8  Names  Synset('name.n.05')
8  accept  Synset('take.v.20')
8  recovery  Synset('recovery.n.03')
8  plan  Synset('plan.v.03')
9  said  Synset('say.v.09')
9  on  Synset('on.r.03')
9  Sunday  Synset('sunday.n.01')
9  that  None
9  75  Synset('seventy-five.s.01')
9  percent  Synset('percentage.n.01')
9  of  None
9  its  Synset('information_technology.n.01')
9  members  Synset('member.n.04')
9  had  Synset('suffer.v.02')
9  accepted  Synset('bear.v.06')
9  recovery  Synset('recovery.n.03')
9  plan  Synset('plan.v.03')
9  as  Synset('arsenic.n.02')
9  midday  Synset('noon.n.01')
9  Saturday  Synset('saturday.n.01')
10  said  Synset('pronounce.v.01')
10  its  Synset('information_technology.n.01')
10  appeal  Synset('appeal.v.01')
10  against  None
10  an  Synset('associate_in_nursing.n.01')
10  injunction  Synset('injunction.n.02')
10  served  Synset('suffice.v.01')
10  it  Synset('information_technology.n.01')
10  in  Synset('indium.n.01')
10  a  Synset('deoxyadenosine_monophosphate.n.01')
10  crucial  Synset('crucial.s.02')
10  U.S.  Synset('united_states.n.01')
10  court  Synset('court.n.02')
10  case  Synset('lawsuit.n.01')
10  would  None
10  be  Synset('exist.v.01')
10  heard  Synset('hear.v.04')
10  on  Synset('on.r.03')
10  Tuesday  Synset('tuesday.n.01')
10  Baltimore  Synset('baltimore.n.01')
10  ,  None
10  Maryland  Synset('maryland.n.01')
11  ordered  Synset('rate.v.01')
11  the  None
11  300-year-old  None
11  insurance  Synset('insurance.n.01')
11  market  Synset('market.v.03')
11  late  Synset('late.s.03')
11  on  Synset('on.r.03')
11  Friday  Synset('friday.n.01')
11  night  Synset('night.n.07')
11  to  None
11  make  Synset('make.v.15')
11  more  Synset('more.r.01')
11  information  Synset('information.n.05')
11  available  Synset('available.s.03')
11  American  Synset('american.a.02')
11  Names  Synset('name.v.02')
11  by  Synset('by.r.01')
11  September  Synset('september.n.01')
11  23  Synset('twenty-three.s.01')
12  has  Synset('get.v.03')
12  set  Synset('set.v.08')
12  a  Synset('vitamin_a.n.01')
12  Wednesday  Synset('wednesday.n.01')
12  deadline  Synset('deadline.n.01')
12  for  None
12  its  Synset('information_technology.n.01')
12  33,500  None
12  investors  Synset('investor.n.01')
12  worldwide  Synset('cosmopolitan.s.03')
12  --  None
12  called  Synset('call.v.20')
12  Names  Synset('name_calling.n.01')
12  to  None
12  accept  Synset('take.v.20')
12  or  Synset('operating_room.n.01')
12  reject  Synset('reject.v.01')
12  recovery  Synset('recovery.n.03')
12  plan  Synset('plan.v.03')
13  could  None
13  pay  Synset('pay.v.05')
13  funds  Synset('investment_company.n.01')
13  into  None
13  an  Synset('associate_in_nursing.n.01')
13  escrow  Synset('escrow.n.01')
13  account  Synset('report.v.01')
13  no  Synset('no.r.03')
13  later  Synset('late.s.03')
13  than  None
13  September  Synset('september.n.01')
13  30  Synset('thirty.s.01')
13  and  None
13  would  None
13  have  Synset('have.v.01')
13  until  None
13  October  Synset('october.n.01')
13  to  None
13  accept  Synset('take.v.20')
13  or  Synset('oregon.n.01')
13  not  Synset('not.r.01')
