1  end  Synset('end.v.04')
1  up  Synset('up.s.08')
1  on  Synset('on.r.03')
1  bargain-hunting  None
2  ended  Synset('end.v.01')
2  up  Synset('up.s.08')
2  in  Synset('indium.n.01')
2  slow  Synset('slow.v.02')
2  trading  Synset('trade.v.04')
2  on  Synset('on.r.03')
2  bargain-hunting  None
2  ,  None
2  with  None
2  investors  Synset('investor.n.01')
3  fell  Synset('precipitate.v.03')
3  on  Synset('on.r.03')
3  poor  Synset('poor_people.n.01')
3  results  Synset('result.n.03')
4  prevents  Synset('prevent.v.02')
4  investors  Synset('investor.n.01')
4  from  None
4  actively  Synset('actively.r.01')
4  building  Synset('building.n.04')
4  positions  Synset('stead.n.01')
5  are  Synset('exist.v.01')
5  published  Synset('published.a.01')
6  having  Synset('take.v.35')
6  not  Synset('not.r.01')
6  published  Synset('published.a.01')
6  their  None
6  interim  Synset('interim.s.01')
6  results  Synset('result.n.03')
7  ended  Synset('end.v.04')
7  up  Synset('up.s.08')
7  0.053  None
7  points  Synset('point.v.09')
8  will  Synset('bequeath.v.01')
8  rise  Synset('upgrade.n.04')
8  after  Synset('after.r.02')
8  all  Synset('wholly.r.01')
8  the  None
8  results  Synset('solution.n.02')
9  closed  Synset('close.v.09')
9  down  Synset('down.v.05')
9  14.167  None
9  points  Synset('point.v.09')
9  to  None
9  860.453  None
9  ,  None
9  on  Synset('on.r.03')
9  volume  Synset('volume.n.06')
10  fell  Synset('precipitate.v.03')
10  52.196  None
10  points  Synset('point.v.09')
11  ended  Synset('end.v.01')
11  up  Synset('up.s.08')
11  in  Synset('indium.n.01')
11  slow  Synset('slow.v.02')
11  trading  Synset('trade.v.04')
11  on  Synset('on.r.03')
11  Tuesday  Synset('tuesday.n.01')
11  bargain-hunting  None
11  ,  None
11  with  None
11  investors  Synset('investor.n.01')
11  focussing  Synset('focus.v.02')
11  interim  Synset('interim.s.01')
11  results  Synset('resultant_role.n.01')
12  focussing  Synset('focus.v.02')
12  on  Synset('on.r.03')
12  interim  Synset('interim.s.01')
12  results  Synset('result.n.03')
13  said  Synset('order.v.01')
13  that  None
13  short-term  Synset('short-run.s.01')
13  market  Synset('market.v.03')
13  sentiment  Synset('opinion.n.01')
13  was  Synset('be.v.05')
13  still  Synset('still.a.04')
13  cautious  Synset('timid.n.01')
13  despite  Synset('despite.n.02')
13  the  None
13  rise  Synset('upgrade.n.04')
13  ,  None
13  with  None
13  most  Synset('most.a.02')
13  firms  Synset('firm.n.01')
13  having  Synset('have.v.12')
13  not  Synset('not.r.01')
13  published  Synset('published.a.01')
13  their  None
13  interim  Synset('interim.n.01')
13  results  Synset('solution.n.02')
14  was  Synset('be.v.05')
14  still  Synset('still.a.04')
14  cautious  Synset('timid.n.01')
14  despite  Synset('despite.n.02')
14  the  None
14  rise  Synset('upgrade.n.04')
14  ,  None
14  with  None
14  most  Synset('most.a.02')
14  firms  Synset('firm.n.01')
14  having  Synset('have.v.12')
14  not  Synset('not.r.01')
14  published  Synset('published.a.01')
14  their  None
14  interim  Synset('interim.n.01')
14  results  Synset('solution.n.02')
15  having  Synset('take.v.35')
15  not  Synset('not.r.01')
15  published  Synset('published.a.01')
15  their  None
15  interim  Synset('interim.s.01')
15  results  Synset('result.n.03')
16  will  Synset('bequeath.v.01')
16  rise  Synset('upgrade.n.04')
16  after  Synset('after.r.02')
16  all  Synset('wholly.r.01')
16  the  None
16  results  Synset('solution.n.02')
16  are  Synset('be.v.05')
16  published  Synset('published.a.01')
17  was  Synset('be.v.05')
17  the  None
17  star  Synset('star_topology.n.01')
17  ,  None
17  rising  Synset('surface.v.01')
17  $  None
17  0.006  None
17  or  Synset('oregon.n.01')
17  5.88  None
17  percent  Synset('percentage.n.01')
17  to  None
17  0.108  None
17  on  Synset('on.r.03')
17  volume  Synset('volume.n.06')
17  of  None
17  124,000  None
17  shares  Synset('share.n.02')
18  fell  Synset('fell.v.03')
18  on  Synset('on.r.03')
18  poor  Synset('poor.a.03')
18  results  Synset('resultant_role.n.01')
18  announced  Synset('announced.s.01')
18  by  Synset('by.r.01')
18  most  Synset('most.a.02')
18  firms  Synset('tauten.v.02')
19  performed  Synset('perform.v.01')
19  the  None
19  worst  Synset('worst.r.01')
19  after  Synset('after.r.02')
19  posting  Synset('posting.n.02')
19  lower-than-expected  None
19  interim  Synset('interim.n.01')
19  results  Synset('solution.n.02')
19  ,  None
19  plunging  Synset('dunk.v.01')
19  1.68  None
19  yuan  Synset('yuan.n.02')
19  or  Synset('oregon.n.01')
19  14.55  None
19  percent  Synset('percentage.n.01')
19  to  None
19  10.27  None
19  on  Synset('on.r.03')
19  volume  Synset('volume.n.06')
19  of  None
19  3.5  None
19  million  Synset('million.s.01')
19  shares  Synset('share.n.02')
