1  faces  Synset('side.n.04')
1  financial  Synset('fiscal.a.01')
1  collapse  Synset('break_down.v.08')
2  may  Synset('whitethorn.n.01')
2  face  Synset('face.v.05')
2  a  Synset('deoxyadenosine_monophosphate.n.01')
2  liquidity  Synset('liquid.n.02')
2  crisis  Synset('crisis.n.02')
3  has  Synset('take.v.35')
3  n't  None
3  received  Synset('welcome.v.02')
3  any  Synset('any.r.01')
3  financing  Synset('financing.n.01')
4  will  Synset('bequeath.v.01')
4  be  Synset('exist.v.01')
4  threatened  Synset('threaten.v.03')
5  occupied  Synset('occupy.v.03')
5  the  None
5  areas  Synset('area.n.06')
6  clamped  Synset('clamp.v.01')
6  a  Synset('deoxyadenosine_monophosphate.n.01')
6  full  Synset('fully.r.01')
6  blockade  Synset('blockade.v.04')
7  has  Synset('hour_angle.n.02')
7  recently  Synset('recently.r.01')
7  eased  Synset('still.v.03')
7  the  None
7  closure  Synset('settlement.n.05')
8  had  Synset('take.v.35')
8  created  Synset('produce.v.02')
8  the  None
8  worst  Synset('worst.r.01')
8  economic  Synset('economic.s.03')
8  conditions  Synset('weather.n.01')
9  told  Synset('tell.v.03')
9  reporters  Synset('reporter.n.01')
9  at  Synset('at.n.02')
9  a  Synset('deoxyadenosine_monophosphate.n.01')
9  news  Synset('news.n.02')
9  conference  Synset('conference.n.03')
10  is  Synset('exist.v.01')
10  not  Synset('not.r.01')
10  lifted  Synset('airlift.v.01')
11  has  Synset('take.v.35')
11  caused  Synset('induce.v.02')
11  sharp  Synset('sharp.a.08')
11  declines  Synset('worsen.v.01')
12  fail  Synset('fail.v.07')
12  to  None
12  disburse  Synset('disburse.v.01')
12  economic  Synset('economic.a.02')
12  aid  Synset('care.n.01')
13  may  Synset('may.n.01')
13  face  Synset('font.n.01')
13  a  Synset('deoxyadenosine_monophosphate.n.01')
13  liquidity  Synset('liquid.n.02')
13  crisis  Synset('crisis.n.02')
13  and  None
13  financial  Synset('fiscal.a.01')
13  collapse  Synset('break_down.v.08')
14  still  Synset('calm.v.01')
14  needs  Synset('want.v.02')
14  financing  Synset('financing.n.01')
15  told  Synset('tell.v.03')
15  reporters  Synset('reporter.n.01')
15  at  Synset('astatine.n.01')
15  a  Synset('deoxyadenosine_monophosphate.n.01')
15  news  Synset('newsworthiness.n.01')
15  conference  Synset('conference.n.03')
15  on  Synset('on.r.03')
15  the  None
15  Palestinian  Synset('palestinian.n.01')
15  economy  Synset('economy.n.03')
16  said  Synset('order.v.01')
16  donor  Synset('donor.n.02')
16  failure  Synset('failure.n.07')
16  to  None
16  meet  Synset('meet.v.09')
16  pledges  Synset('pledge.n.03')
16  forced  Synset('coerce.v.01')
16  the  None
16  Palestinian  Synset('palestinian.a.01')
16  Authority  Synset('authority.n.01')
