1  vowed  Synset('vow.v.02')
1  on  Synset('on.r.03')
1  Friday  Synset('friday.n.01')
1  to  None
1  safeguard  Synset('safeguard.v.02')
1  the  None
1  corporation  Synset('pot.n.07')
1  's  None
2  was  Synset('washington.n.02')
2  safe  Synset('safe.s.02')
2  in  Synset('indium.n.01')
2  his  None
2  hands  Synset('pass.v.05')
3  will  Synset('volition.n.01')
3  continue  Synset('continue.v.06')
3  to  None
3  fight  Synset('crusade.v.01')
3  for  None
3  and  None
3  safeguard  Synset('safeguard.v.02')
3  the  None
3  quality  Synset('timbre.n.01')
3  ,  None
3  distinctiveness  Synset('peculiarity.n.02')
3  independence  Synset('independence.n.03')
4  have  Synset('take.v.35')
4  won  Synset('won.a.01')
4  respect  Synset('respect.v.02')
5  have  Synset('take.v.35')
5  provoked  Synset('provoke.v.03')
5  howls  Synset('roar.v.06')
6  had  Synset('take.v.35')
6  brought  Synset('lend.v.01')
6  it  Synset('information_technology.n.01')
7  would  None
7  not  Synset('not.r.01')
7  bow  Synset('submit.v.06')
7  to  None
7  political  Synset('political.a.03')
7  pressure  Synset('coerce.v.01')
8  will  Synset('will.n.03')
8  outlast  Synset('outlive.v.01')
8  the  None
8  world  Synset('worldly_concern.n.01')
8  's  None
9  will  Synset('will.n.03')
9  remain  Synset('stay.v.01')
9  a  Synset('deoxyadenosine_monophosphate.n.01')
9  beacon  Synset('beacon.v.02')
10  vows  Synset('vow.v.02')
10  to  None
10  safeguard  Synset('safeguard.v.02')
10  BBC  None
10  World  Synset('world.n.03')
10  Service  Synset('service.n.11')
11  have  Synset('take.v.35')
11  sparked  Synset('trip.v.04')
11  fears  Synset('reverence.v.01')
12  will  Synset('bequeath.v.01')
12  suffer  Synset('suffer.v.10')
13  told  Synset('tell.v.07')
13  the  None
13  Edinburgh  Synset('edinburgh.n.01')
13  International  Synset('international.n.01')
13  Television  Synset('television_receiver.n.01')
13  Festival  Synset('festival.n.02')
14  added  Synset('total.v.02')
15  added  Synset('total.v.02')
15  that  None
15  Burma  Synset('myanmar.n.01')
16  to  None
16  end  Synset('end.v.04')
16  transmission  Synset('transmission.n.05')
17  vows  Synset('vow.v.02')
17  to  None
17  safeguard  Synset('safeguard.v.02')
17  BBC  None
17  World  Synset('world.n.03')
17  Service  Synset('service.n.11')
18  vows  Synset('vow.v.02')
18  to  None
18  safeguard  Synset('safeguard.v.02')
18  BBC  None
18  World  Synset('world.n.03')
