1  succeeds  Synset('succeed.v.02')
1  Robert  Synset('robert.n.01')
1  Peiser  None
2  served  Synset('service.v.01')
2  as  Synset('arsenic.n.02')
2  chief  Synset('headman.n.02')
2  financial  Synset('fiscal.a.01')
2  officer  Synset('officer.v.01')
3  left  Synset('left_field.n.01')
3  Jones  Synset('jones.n.04')
3  in  Synset('indium.n.01')
3  1995  None
4  named  Synset('name.v.05')
4  Edward  Synset('edward.n.10')
4  Soule  None
5  named  Synset('name.v.05')
5  Edward  Synset('edward.n.06')
5  Soule  None
5  as  Synset('arsenic.n.02')
5  executive  Synset('executive.n.02')
5  vice  Synset('vice.n.02')
5  president  Synset('president.n.03')
5  and  None
5  chief  Synset('headman.n.02')
5  financial  Synset('fiscal.a.01')
5  officer  Synset('officer.v.01')
6  succeeds  Synset('succeed.v.02')
6  Robert  Synset('robert.n.01')
6  Peiser  None
6  ,  None
6  who  Synset('world_health_organization.n.01')
6  left  Synset('left_field.n.01')
6  the  None
6  company  Synset('ship's_company.n.01')
6  in  Synset('indium.n.01')
6  June  Synset('june.n.01')
6  over  Synset('all_over.r.01')
6  differences  Synset('remainder.n.03')
6  management  Synset('management.n.02')
6  direction  Synset('steering.n.02')
