1  sees  Synset('witness.v.02')
1  more  Synset('more.r.02')
1  growth  Synset('increase.n.03')
2  reported  Synset('reported.a.01')
2  a  Synset('deoxyadenosine_monophosphate.n.01')
2  14.7  None
2  percent  Synset('percentage.n.01')
2  rise  Synset('rise.v.02')
2  and  None
2  conservatively  Synset('conservatively.r.01')
2  predicted  Synset('predict.v.01')
2  slight  Synset('rebuff.n.01')
2  increase  Synset('increase.n.02')
3  are  Synset('exist.v.01')
3  assuming  Synset('wear.v.09')
3  that  None
3  both  Synset('both.s.01')
3  profit  Synset('profit.v.02')
4  told  Synset('tell.v.03')
4  a  Synset('deoxyadenosine_monophosphate.n.01')
4  news  Synset('news.n.02')
4  conference  Synset('conference.n.03')
5  is  Synset('exist.v.01')
5  very  Synset('very.r.01')
5  conservative  Synset('conservative.n.01')
6  rose  Synset('surface.v.01')
6  to  None
6  2.32  None
6  billion  Synset('billion.s.01')
6  marks  Synset('target.n.01')
6  in  Synset('in.r.01')
6  the  None
6  first  Synset('first_base.n.02')
6  half  Synset('half.r.01')
6  from  None
6  2.02  None
6  ,  None
6  coming  Synset('orgasm.n.01')
6  right  Synset('right_field.n.01')
6  at  Synset('at.n.02')
6  middle  Synset('middle.v.01')
7  rose  Synset('surface.v.01')
7  marginally  Synset('marginally.r.01')
7  to  None
7  24.3  None
7  billion  Synset('million.n.02')
7  marks  Synset('target.n.01')
7  from  None
7  24.1  None
7  more  Synset('more.r.02')
7  than  None
7  offsett  None
7  an  Synset('associate_in_nursing.n.01')
7  average  Synset('median.s.01')
7  two  Synset('two.s.01')
7  percent  Synset('percentage.n.01')
7  drop  Synset('drop.v.20')
8  was  Synset('be.v.05')
8  still  Synset('calm.v.01')
8  keen  Synset('acute.s.03')
8  to  None
8  make  Synset('make.v.08')
8  acquistions  None
9  would  None
9  move  Synset('move.n.05')
9  cautiously  Synset('conservatively.r.01')
9  because  None
9  of  None
9  the  None
9  current  Synset('stream.n.02')
9  high  Synset('high.a.04')
9  prices  Synset('price.n.04')
10  are  Synset('cost.v.01')
10  looking  Synset('search.v.02')
10  at  Synset('at.n.02')
10  opportunities  Synset('opportunity.n.01')
11  are  Synset('exist.v.01')
11  not  Synset('not.r.01')
11  exactly  Synset('precisely.r.03')
11  trigger  Synset('trigger.v.02')
11  happy  Synset('happy.s.04')
12  expects  Synset('have_a_bun_in_the_oven.v.01')
12  total  Synset('total.v.03')
12  1996  None
12  capital  Synset('das_kapital.n.01')
12  expenditure  Synset('outgo.n.01')
13  saw  Synset('saw.v.01')
13  no  Synset('nobelium.n.01')
13  regulatory  Synset('regulative.s.01')
13  obstacles  Synset('obstacle.n.02')
14  are  Synset('be.v.05')
14  convinced  Synset('convert.v.09')
14  that  None
14  the  None
14  anti-trust  None
14  question  Synset('question.v.03')
15  have  Synset('have.v.07')
15  a  Synset('deoxyadenosine_monophosphate.n.01')
15  large  Synset('large.n.01')
15  share  Synset('partake.v.02')
16  closed  Synset('closed.s.06')
16  89  Synset('eighty-nine.s.01')
16  pfennigs  Synset('pfennig.n.01')
16  at  Synset('at.n.02')
16  43.13  None
16  marks  Synset('target.n.01')
17  believed  Synset('think.v.01')
17  this  None
17  process  Synset('process.v.01')
18  is  Synset('exist.v.01')
18  that  None
18  de-stocking  None
19  are  Synset('exist.v.01')
19  expecting  Synset('have_a_bun_in_the_oven.v.01')
20  is  Synset('exist.v.01')
20  improving  Synset('improving.s.01')
21  added  Synset('total.v.02')
22  played  Synset('play.v.35')
22  down  Synset('toss_off.v.02')
22  the  None
22  fears  Synset('reverence.v.01')
23  would  None
23  be  Synset('exist.v.01')
23  an  Synset('associate_in_nursing.n.01')
23  economic  Synset('economic.a.01')
23  upswing  None
24  made  Synset('take.v.27')
24  a  Synset('deoxyadenosine_monophosphate.n.01')
24  major  Synset('major.n.04')
24  contribution  Synset('contribution.n.02')
25  is  Synset('be.v.05')
25  currently  Synset('presently.r.02')
25  negotiating  Synset('negociate.v.06')
25  the  None
25  construction  Synset('construction.n.07')
26  expects  Synset('expect.v.05')
26  to  None
26  report  Synset('report.n.02')
26  on  Synset('on.r.03')
26  any  Synset('any.r.01')
26  progress  Synset('progress.n.02')
26  here  Synset('here.r.03')
26  by  Synset('by.r.01')
26  the  None
26  end  Synset('goal.n.01')
27  had  Synset('suffer.v.02')
27  reservations  Synset('reservation.n.07')
27  about  Synset('about.r.04')
27  the  None
27  sale  Synset('sale.n.05')
27  to  None
27  Potash  Synset('potash.n.01')
27  Corporation  Synset('corporation.n.01')
27  of  None
27  Saskatchewan  Synset('saskatchewan.n.01')
28  will  Synset('will.n.03')
28  be  Synset('exist.v.01')
28  enhancing  Synset('enhance.v.02')
28  their  None
28  stock  Synset('stock.v.06')
28  levels  Synset('level.v.06')
29  sees  Synset('witness.v.02')
29  more  Synset('more.r.02')
29  growth  Synset('increase.n.03')
30  are  Synset('exist.v.01')
30  assuming  Synset('assume.v.06')
30  that  None
30  both  Synset('both.s.01')
30  profit  Synset('net_income.n.01')
30  before  Synset('earlier.r.01')
30  taxes  Synset('tax.n.01')
30  and  None
30  net  Synset('net_income.n.01')
30  income  Synset('income.n.01')
30  after  Synset('after.r.02')
30  for  None
30  total  Synset('full.s.03')
30  1996  None
30  will  Synset('bequeath.v.01')
30  be  Synset('exist.v.01')
30  slightly  Synset('slenderly.r.01')
30  higher  Synset('high.s.07')
30  than  None
30  in  Synset('indium.n.01')
30  1995  None
31  told  Synset('tell.v.03')
31  a  Synset('deoxyadenosine_monophosphate.n.01')
31  news  Synset('news.n.02')
31  conference  Synset('conference.n.03')
31  here  Synset('here.s.01')
32  were  Synset('be.v.01')
32  boosted  Synset('promote.v.01')
32  by  Synset('by.r.01')
