Floridian,negative
indict,negative
huge,negative
pyramid,negative
scheme,negative
fraud,negative
feder,negative
grand,negative
juri,negative
indict,negative
peopl,negative
fraud,negative
conspiraci,negative
charg,negative
connect,negative
with,negative
alleg,negative
Ponzi,negative
scheme,negative
Premium,negative
Sale,negative
Corp,negative
Florida,negative
groceri,negative
compani,negative
seiz,negative
feder,negative
author,negative
three,negative
year,negative
offici,negative
said,negative
Fridai,negative
indict,neutral
alleg,neutral
that,neutral
three,neutral
Premium,neutral
offic,neutral
Kenneth,neutral
Thenen,neutral
Scott,neutral
Thenen,neutral
Daniel,neutral
Morri,neutral
head,neutral
massiv,neutral
fraud,neutral
scheme,neutral
that,neutral
bilk,neutral
investor,neutral
hundr,neutral
million,neutral
dollar,neutral
monei,neutral
fund,neutral
lavish,neutral
lifestyl,neutral
that,neutral
includ,neutral
luxuri,neutral
home,neutral
Lear,neutral
race,neutral
boat,neutral
jewelri,neutral
make,negative
feel,negative
when,negative
think,negative
greed,negative
some,negative
these,negative
peopl,negative
said,negative
Jerri,negative
Bandi,negative
chief,negative
crimin,negative
investig,negative
Internal,negative
Revenu,negative
Servic,negative
indict,negative
announc,negative
Feder,negative
Bureau,negative
Investig,negative
Justic,negative
Depart,negative
said,negative
defend,negative
coerc,negative
investor,negative
into,negative
financ,negative
billion,negative
dollar,negative
worth,negative
groceri,negative
divers,negative
that,negative
exist,negative
