IBCA,neutral
affirm,neutral
Italian,neutral
foreign,neutral
currenc,neutral
rate,neutral
European,positive
credit,positive
rate,positive
agenc,positive
IBCA,positive
said,positive
Tuesdai,positive
affirm,positive
longterm,positive
foreign,positive
currenc,positive
debt,positive
rate,positive
Itali,positive
minu,positive
said,positive
countri,positive
have,positive
final,positive
turn,positive
corner,positive
battl,positive
fiscal,positive
reform,positive
rate,neutral
appli,neutral
billion,neutral
senior,neutral
unsecur,neutral
foreign,neutral
currenc,neutral
debt,neutral
oblig,neutral
Republ,neutral
ceil,neutral
foreign,neutral
currenc,neutral
rate,neutral
Italian,neutral
entiti,neutral
IBCA,neutral
said,neutral
statement,neutral
IBCA,neutral
also,neutral
confirm,neutral
rate,neutral
shortterm,neutral
foreign,neutral
currenc,neutral
issu,neutral
assign,neutral
longterm,neutral
local,neutral
currenc,neutral
rate,neutral
sovereign,neutral
debt,neutral
small,positive
reduct,positive
public,positive
debt,positive
ratio,positive
first,positive
sinc,positive
signal,positive
possibl,positive
turn,positive
point,positive
Itali,positive
problemat,positive
fiscal,positive
polici,positive
agenc,positive
said,positive
IBCA,negative
said,negative
path,negative
would,negative
easi,negative
