Denmark,positive
Unibank,positive
firsthalf,positive
profit,positive
Denmark,positive
second,positive
biggest,positive
bank,positive
group,positive
Unidanmark,positive
Tuesdai,positive
said,positive
that,positive
firsthalf,positive
pretax,positive
profit,positive
rose,positive
percent,positive
billion,positive
crown,positive
million,positive
from,positive
billion,positive
same,positive
period,positive
last,positive
year,positive
statement,mixed
said,mixed
that,mixed
result,mixed
abov,mixed
analyst,mixed
expect,mixed
benefit,mixed
from,mixed
improv,mixed
earn,mixed
interest,mixed
lend,mixed
said,mixed
slowdown,mixed
econom,mixed
growth,mixed
squeez,mixed
profit,mixed
rest,mixed
year,mixed
Operat,negative
profit,negative
second,negative
half,negative
project,negative
lower,negative
than,negative
first,negative
half,negative
year,negative
said,negative
Operat,positive
profit,positive
billion,positive
crown,positive
against,positive
billion,positive
last,positive
year,positive
better,positive
than,positive
forecast,positive
billion,positive
Unidanmark,negative
said,negative
that,negative
interest,negative
incom,negative
percent,negative
first,negative
month,negative
billion,negative
crown,negative
mortgag,negative
lend,negative
rose,negative
percent,negative
million,negative
crown,negative
