Turkei,negative
budget,negative
deficit,negative
keep,negative
sharp,negative
rise,negative
Turkei,negative
JanuaryJuli,negative
budget,negative
deficit,negative
maintain,negative
pressur,negative
govern,negative
rein,negative
spend,negative
reduc,negative
interest,negative
deficit,neutral
seven,neutral
month,neutral
Juli,neutral
jump,neutral
trillion,neutral
lira,neutral
billion,neutral
from,neutral
trillion,neutral
lira,neutral
same,neutral
period,neutral
compar,neutral
with,neutral
trillion,neutral
first,neutral
half,neutral
deficit,negative
increas,negative
acceler,negative
last,negative
part,negative
year,negative
from,negative
Septemb,negative
when,negative
market,negative
volatil,negative
said,negative
Islamistl,neutral
coalit,neutral
will,neutral
have,neutral
start,neutral
produc,neutral
result,neutral
soon,neutral
from,neutral
econom,neutral
reform,neutral
plan,neutral
meet,neutral
budget,neutral
deficit,neutral
Shortli,neutral
after,neutral
govern,neutral
came,neutral
power,neutral
late,neutral
June,neutral
Sener,neutral
revis,neutral
budget,neutral
deficit,neutral
target,neutral
trillion,neutral
lira,neutral
from,neutral
origin,neutral
