Unidanmark,positive
better,positive
forecast,positive
Unidanmark,mixed
Denmark,mixed
second,mixed
biggest,mixed
bank,mixed
group,mixed
post,mixed
better,mixed
than,mixed
expect,mixed
firsthalf,mixed
result,mixed
Tuesdai,mixed
said,mixed
foresaw,mixed
slow,mixed
profit,mixed
growth,mixed
rest,mixed
year,mixed
slightli,mixed
lower,mixed
rate,mixed
growth,mixed
anticip,mixed
Danish,mixed
economi,mixed
compar,mixed
with,mixed
previou,mixed
year,mixed
although,mixed
continu,mixed
upward,mixed
trend,mixed
throughout,mixed
year,mixed
Unidanmark,mixed
said,mixed
statement,mixed
Operat,negative
profit,negative
second,negative
half,negative
project,negative
lower,negative
than,negative
first,negative
half,negative
year,negative
said,negative
Unidanmark,positive
announc,positive
billion,positive
crown,positive
million,positive
pretax,positive
profit,positive
first,positive
half,positive
year,positive
boost,positive
improv,positive
earn,positive
from,positive
interest,positive
lend,positive
earn,neutral
billion,neutral
million,neutral
same,neutral
period,neutral
last,neutral
year,neutral
