drop,negative
earn,negative
steel,negative
sector,negative
relat,negative
industri,negative
could,negative
onli,negative
partial,negative
offset,negative
Weak,negative
German,negative
economi,negative
Krupp,negative
profit,negative
German,negative
steel,negative
engin,negative
group,negative
Krupp,negative
HoeschKrupp,negative
said,negative
Wednesdai,negative
profit,negative
tumbl,negative
percent,negative
first,negative
half,negative
weak,negative
German,negative
economi,negative
hurt,negative
group,negative
steel,negative
busi,negative
Pretax,negative
earn,negative
fell,negative
million,negative
mark,negative
million,negative
first,negative
month,negative
year,negative
from,negative
million,negative
mark,negative
million,negative
yearago,negative
period,negative
even,negative
though,negative
busi,negative
divis,negative
were,negative
profit,negative
Sale,positive
percent,positive
billion,positive
mark,positive
order,positive
rose,positive
percent,positive
billion,positive
mark,positive
billion,positive
declin,negative
result,negative
unsatisfactori,negative
econom,negative
develop,negative
dure,negative
period,negative
under,negative
review,negative
Krupp,negative
said,negative
