Yeltsin,neutral
back,neutral
Moscow,neutral
after,neutral
short,neutral
Russian,neutral
Presid,neutral
Bori,neutral
Yeltsin,neutral
return,neutral
Moscow,neutral
after,neutral
twodai,neutral
break,neutral
northwestern,neutral
presid,neutral
return,neutral
late,neutral
last,neutral
night,neutral
expect,neutral
work,neutral
Kremlin,neutral
will,neutral
work,neutral
with,neutral
document,neutral
also,neutral
expect,neutral
meet,neutral
some,neutral
candid,neutral
Ekho,neutral
Moskvi,neutral
radio,neutral
said,neutral
presid,neutral
limousin,neutral
Yeltsin,neutral
been,neutral
seen,neutral
public,neutral
just,neutral
seven,neutral
week,neutral
August,neutral
inaugur,neutral
