French,neutral
group,neutral
Total,neutral
Mondai,neutral
said,neutral
Petrona,neutral
taken,neutral
percent,neutral
stake,neutral
Iran,neutral
Sirri,neutral
field,neutral
through,neutral
Carigali,neutral
subsidiari,neutral
deal,neutral
approv,neutral
Iranian,neutral
author,neutral
Malaysian,neutral
Prime,neutral
Minist,neutral
Mahathir,neutral
Mohamad,neutral
shrug,neutral
Wednesdai,neutral
possibl,neutral
sanction,neutral
after,neutral
state,neutral
compani,neutral
Petrona,neutral
agre,neutral
into,neutral
Iranian,neutral
field,neutral
know,neutral
gener,neutral
feel,neutral
said,neutral
repli,neutral
question,neutral
from,neutral
report,neutral
work,neutral
with,neutral
certain,neutral
matter,neutral
where,neutral
disagre,neutral
will,neutral
work,neutral
with,neutral
them,neutral
feel,neutral
have,neutral
right,neutral
make,neutral
nation,neutral
decis,neutral
Mahathir,neutral
said,neutral
first,neutral
offici,neutral
comment,neutral
Iranian,neutral
deal,neutral
