cours,positive-uncertain
happi,positive-uncertain
accomplish,positive-uncertain
would,positive-uncertain
prefer,positive-uncertain
comment,positive-uncertain
after,positive-uncertain
have,positive-uncertain
more,positive-uncertain
detail,positive-uncertain
said,positive-uncertain
offici,positive-uncertain
island,negative-uncertain
agenc,negative-uncertain
China,negative-uncertain
policymak,negative-uncertain
cabinetlevel,negative-uncertain
Mainland,negative-uncertain
Affair,negative-uncertain
Council,negative-uncertain
gave,negative-uncertain
cooler,negative-uncertain
respons,negative-uncertain
Beij,negative-uncertain
rule,negative-uncertain
were,negative-uncertain
belat,negative-uncertain
regul,neutral
effect,neutral
from,neutral
Tuesdai,neutral
allow,neutral
onli,neutral
wholli,neutral
Chineseown,neutral
Taiwanown,neutral
ship,neutral
compani,neutral
joint,neutral
ventur,neutral
involv,neutral
Chines,neutral
Taiwanes,neutral
shipown,neutral
sail,neutral
regulationsar,neutral
meant,neutral
promot,neutral
cargo,neutral
passeng,neutral
transport,neutral
between,neutral
side,neutral
Strait,neutral
acceler,neutral
develop,neutral
direct,neutral
mail,neutral
servic,neutral
Taiwan,negative
cautiou,negative
China,negative
direct,negative
Taipei,negative-uncertain
gave,negative-uncertain
posit,negative-uncertain
cautiou,negative-uncertain
respons,negative-uncertain
China,negative-uncertain
releas,negative-uncertain
Tuesdai,negative-uncertain
rule,negative-uncertain
govern,negative-uncertain
direct,negative-uncertain
ship,negative-uncertain
link,negative-uncertain
across,negative-uncertain
Taiwan,negative-uncertain
Strait,negative-uncertain
