Martin,neutral
defeat,neutral
compatriot,neutral
Alex,neutral
OBrien,neutral
Fridai,neutral
Ferreira,neutral
made,neutral
quarterfin,neutral
better,neutral
five,neutral
event,neutral
plai,neutral
sinc,neutral
Wimbledon,neutral
That,neutral
kind,neutral
consist,neutral
been,neutral
look,neutral
said,neutral
TENNISFERREIRA,neutral
ADVANCES,neutral
CANADIAN,neutral
OPEN,neutral
SEMIFINALS,neutral
Thirdseed,neutral
Wayn,neutral
Ferreira,neutral
South,neutral
Africa,neutral
baselin,neutral
battl,neutral
with,neutral
thirdseed,neutral
Thoma,neutral
Enqvist,neutral
Sweden,neutral
quarterfin,neutral
million,neutral
Canadian,neutral
Open,neutral
Fridai,neutral
Ferreira,neutral
rank,neutral
world,neutral
plai,neutral
seventhseed,neutral
Todd,neutral
Martin,neutral
Unite,neutral
State,neutral
Saturdai,neutral
semifin,neutral
