Brief,positive
gener,positive
strike,positive
Nepal,positive
gener,positive
strike,positive
Nepal,positive
opposit,positive
communist,positive
which,positive
brought,positive
much,positive
Kathmandu,positive
halt,positive
Wednesdai,positive
strike,negative
call,negative
Nation,negative
Mass,negative
Movement,negative
Coordin,negative
Committe,negative
NMMCC,negative
protest,negative
against,negative
rule,negative
centreright,negative
coalit,negative
respons,negative
corrupt,negative
strike,positive
pass,positive
peacefulli,positive
impress,positive
spokesperson,positive
communistl,positive
