Rangebound,positive
German,positive
share,positive
util,positive
German,mixed
share,mixed
were,mixed
rangebound,mixed
bours,mixed
trade,mixed
Tuesdai,mixed
with,mixed
highlight,mixed
shift,mixed
interest,mixed
from,mixed
chemic,mixed
sector,mixed
into,mixed
util,mixed
stock,mixed
share,negative
down,negative
point,negative
point,negative
after,negative
stick,negative
sevenpoint,negative
rang,negative
IBISDAX,positive
track,positive
electron,positive
trade,positive
dure,positive
close,positive
slightli,positive
better,positive
point,positive
three,positive-uncertain
chemic,positive-uncertain
group,positive-uncertain
took,positive-uncertain
biggest,positive-uncertain
batter,positive-uncertain
while,positive-uncertain
util,positive-uncertain
share,positive-uncertain
benefit,positive-uncertain
from,positive-uncertain
interest,positive-uncertain
partli,positive-uncertain
gener,positive-uncertain
Viag,positive-uncertain
forthcom,positive-uncertain
month,positive-uncertain
earn,positive-uncertain
report,positive-uncertain
After,positive
close,positive
electron,positive
bours,positive
trade,positive
Viag,positive
report,positive
oper,positive
profit,positive
percent,positive
dure,positive
first,positive
half,positive
year,positive
