GOLFMICKELSON,positive
WINS,positive
FOURTH,positive
TITLE,positive
Phil,neutral
Mickelson,neutral
birdi,neutral
last,neutral
three,neutral
hole,neutral
World,neutral
Seri,neutral
Golf,neutral
three,neutral
stroke,neutral
fourth,neutral
tournament,neutral
titl,neutral
year,neutral
Mickelson,neutral
shot,neutral
evenpar,neutral
after,neutral
lead,neutral
with,neutral
Billi,neutral
Mayfair,neutral
Along,neutral
with,neutral
Mayfiar,neutral
tournament,neutral
were,neutral
Steve,neutral
Stricker,neutral
veri,positive-uncertain
hard,positive-uncertain
sleep,positive-uncertain
last,positive-uncertain
night,positive-uncertain
becaus,positive-uncertain
there,positive-uncertain
much,positive-uncertain
could,positive-uncertain
accomplish,positive-uncertain
with,positive-uncertain
said,positive-uncertain
Mickelson,positive-uncertain
want,positive-uncertain
veri,positive-uncertain
veri,positive-uncertain
