Imasco,neutral
sell,neutral
First,neutral
Feder,neutral
Imasco,neutral
said,neutral
Thursdai,neutral
that,neutral
Financi,neutral
Servic,neutral
unit,neutral
agre,neutral
sell,neutral
First,neutral
Feder,neutral
Save,neutral
Loan,neutral
Associat,neutral
Rochest,neutral
Buffalo,neutral
NYbase,neutral
Marin,neutral
Midland,neutral
unit,neutral
HSBC,neutral
Hold,neutral
Britain,neutral
biggest,neutral
bank,neutral
compani,neutral
which,neutral
Torontobas,neutral
Financi,neutral
percent,neutral
Imasco,neutral
Montrealbas,neutral
tobacco,neutral
Proce,positive
deal,positive
were,positive
expect,positive
million,positive
million,positive
includ,positive
sale,positive
price,positive
million,positive
million,positive
dividend,positive
from,positive
Rochest,positive
Financi,neutral
will,neutral
post,neutral
pretax,neutral
gain,neutral
about,neutral
deal,neutral
subject,neutral
regulatori,neutral
approv,neutral
schedul,neutral
close,neutral
