fare,negative
ground,negative
Virgin,negative
have,negative
been,negative
deni,negative
right,negative
offer,negative
kind,negative
fare,negative
that,negative
have,negative
been,negative
trademark,negative
compani,negative
Virgin,negative
Express,negative
chief,negative
spokesman,negative
Virgin,negative
Group,negative
British,negative
owner,negative
Belgian,negative
base,negative
airlin,negative
said,negative
Swiss,negative
author,negative
object,negative
Virgin,negative
propos,negative
undercut,negative
were,negative
hope,negative
offer,negative
regular,negative
onewai,negative
fare,negative
Swiss,negative
franc,negative
with,negative
special,negative
launch,negative
offer,negative
franc,negative
Swiss,negative
author,negative
have,negative
utterli,negative
refus,negative
Instead,negative
Virgin,negative
reject,negative
offer,negative
allow,negative
limitedavail,negative
return,negative
fare,negative
franc,negative
percent,negative
fullfar,negative
price,negative
franc,negative
list,negative
Swissair,negative
European,negative
cutpric,negative
airlin,negative
Virgin,negative
Express,negative
said,negative
Tuesdai,negative
that,negative
Swiss,negative
object,negative
fare,negative
forc,negative
