China,neutral
citi,neutral
curb,neutral
China,positive
southern,positive
Guangzhou,positive
citi,positive
promis,positive
relief,positive
foreign,positive
firm,positive
burden,positive
more,positive
than,positive
kind,positive
administr,positive
charg,positive
Author,neutral
boom,neutral
capit,neutral
Guangdong,neutral
provinc,neutral
would,neutral
cancel,neutral
mani,neutral
charg,neutral
levi,neutral
foreign,neutral
firm,neutral
back,neutral
other,neutral
Miscellan,negative
charg,negative
have,negative
complaint,negative
from,negative
oversea,negative
busi,negative
stem,negative
inflow,negative
oversea,negative
Govern,neutral
depart,neutral
Guangzhou,neutral
current,neutral
charg,neutral
overseasfund,neutral
compani,neutral
kind,neutral
collect,neutral
billion,neutral
yuan,neutral
million,neutral
year,neutral
more,neutral
