price,negative
slip,negative
refin,negative
shop,negative
bargain,negative
World,negative
price,negative
slip,negative
Tuesdai,negative
market,negative
where,negative
refin,negative
stung,negative
high,negative
crude,negative
premium,negative
poor,negative
margin,negative
began,negative
bargain,negative
cheaper,negative
barrel,negative
October,negative
futur,negative
world,negative
benchmark,negative
Brent,negative
Blend,negative
crude,negative
from,negative
North,negative
close,negative
down,negative
cent,negative
barrel,negative
after,negative
fail,negative
break,negative
through,negative
high,negative
There,negative
broad,negative
feel,negative
market,negative
that,negative
Brent,negative
overh,negative
come,negative
down,negative
trader,negative
said,negative
