Sayansk,neutral
Aluminium,neutral
chief,neutral
execut,neutral
Oleg,neutral
Deripaska,neutral
said,neutral
Fridai,neutral
primari,neutral
Another,neutral
senior,neutral
offici,neutral
said,neutral
plant,neutral
work,neutral
percent,neutral
compani,neutral
plan,neutral
increas,neutral
aluminium,neutral
output,neutral
near,neutral
futur,neutral
tonn,neutral
year,neutral
compani,neutral
statement,neutral
Deripaska,neutral
said,neutral
entir,neutral
programm,neutral
would,neutral
cost,neutral
million,neutral
smelter,neutral
million,neutral
addit,neutral
plant,neutral
upgrad,neutral
which,neutral
compani,neutral
offici,neutral
thei,neutral
expect,neutral
financ,neutral
with,neutral
combin,neutral
privat,neutral
Sayansk,neutral
Aluminium,neutral
output,neutral
