China,neutral
interest,neutral
rate,neutral
polici,neutral
chang,neutral
China,neutral
announc,neutral
Thursdai,neutral
bank,neutral
deposit,neutral
lend,neutral
rate,neutral
respons,neutral
domest,neutral
inflat,neutral
also,neutral
said,neutral
reduct,neutral
second,neutral
sinc,neutral
mean,neutral
retreat,neutral
from,neutral
what,neutral
call,neutral
appropri,neutral
tight,neutral
monetari,neutral
polici,neutral
central,neutral
Peopl,neutral
Bank,neutral
China,neutral
said,neutral
would,neutral
bank,neutral
deposit,neutral
rate,neutral
averag,neutral
percentag,neutral
point,neutral
lend,neutral
rate,neutral
percentag,neutral
point,neutral
effect,neutral
Fridai,neutral
accord,neutral
offici,neutral
media,neutral
rate,neutral
basic,neutral
save,neutral
account,neutral
would,neutral
annual,neutral
percent,neutral
while,neutral
deposit,neutral
rate,neutral
would,neutral
rang,neutral
from,neutral
percent,neutral
threemonth,neutral
percent,neutral
five,neutral
year,neutral
Lend,neutral
rate,neutral
oper,neutral
fund,neutral
would,neutral
percent,neutral
month,neutral
percent,neutral
year,neutral
while,neutral
asset,neutral
loan,neutral
would,neutral
rang,neutral
high,neutral
percent,neutral
five,neutral
year,neutral
more,neutral
