Philippin,negative
wari,negative
terrorist,negative
threat,negative
Philippin,neutral
militari,neutral
offic,neutral
said,neutral
Tuesdai,neutral
Manila,neutral
exchang,neutral
intellig,neutral
inform,neutral
with,neutral
Unite,neutral
State,neutral
other,neutral
countri,neutral
potenti,neutral
Certainli,neutral
those,neutral
countri,neutral
APEC,neutral
must,neutral
exchang,neutral
inform,neutral
talk,neutral
possibl,neutral
secur,neutral
problem,neutral
Philippin,neutral
forc,neutral
chief,neutral
Gener,neutral
Arturo,neutral
Manila,neutral
take,neutral
elabor,neutral
secur,neutral
precaut,neutral
summit,neutral
leader,neutral
member,neutral
AsiaPacif,neutral
Econom,neutral
Cooper,neutral
APEC,neutral
Presid,neutral
Bill,neutral
Clinton,neutral
Enrile,negative
said,negative
among,negative
particular,negative
concern,negative
were,negative
Islamic,negative
milit,negative
