Fresh,negative
talk,negative
German,negative
retail,negative
Talk,negative
between,negative
German,negative
retail,negative
worker,negative
union,negative
shopown,negative
resolv,negative
fourmonth,negative
disput,negative
further,negative
stumbl,negative
block,negative
Tuesdai,negative
despit,negative
Union,neutral
employ,neutral
sever,neutral
feder,neutral
state,neutral
resum,neutral
talk,neutral
week,neutral
agre,neutral
wage,neutral
work,neutral
hour,neutral
deal,neutral
cope,neutral
with,neutral
Until,neutral
union,neutral
have,neutral
press,neutral
broad,neutral
adopt,neutral
deal,neutral
struck,neutral
RhinelandPalatin,neutral
which,neutral
call,neutral
worker,neutral
percent,neutral
wage,neutral
rise,neutral
percent,neutral
extra,neutral
time,neutral
Howev,neutral
servic,neutral
union,neutral
Tuesdai,neutral
call,neutral
percent,neutral
bonu,neutral
time,neutral
Ulrich,negative
Walter,negative
chief,negative
negoti,negative
shopown,negative
North,negative
RhineWestphalia,negative
said,negative
unexpect,negative
union,negative
demand,negative
nighttim,negative
bonus,negative
region,negative
retail,negative
