Talk,neutral
resum,neutral
German,neutral
retail,neutral
disput,neutral
German,neutral
retail,neutral
worker,neutral
union,neutral
Tuesdai,neutral
resum,neutral
region,neutral
talk,neutral
with,neutral
shopown,neutral
agre,neutral
wage,neutral
work,neutral
hour,neutral
deal,neutral
cope,neutral
with,neutral
liberalis,neutral
German,neutral
shop,neutral
hour,neutral
Novemb,neutral
retail,positive
industri,positive
associ,positive
plead,positive
swift,positive
deadlock,positive
talk,positive
servic,positive
union,positive
second,positive
talk,positive
North,positive
RhineWestphalia,positive
retail,positive
worker,positive
said,positive
hope,positive
deal,positive
could,positive
struck,positive
Union,neutral
press,neutral
broader,neutral
adopt,neutral
region,neutral
deal,neutral
struck,neutral
RhinelandPalatin,neutral
which,neutral
call,neutral
worker,neutral
percent,neutral
wage,neutral
rise,neutral
percent,neutral
extra,neutral
time,neutral
lieu,neutral
hour,neutral
work,neutral
after,neutral
weekdai,neutral
Saturdai,neutral
Employer,negative
weak,negative
consum,negative
spend,negative
have,negative
baulk,negative
accept,negative
RhinelandPalatin,negative
deal,negative
particularli,negative
wari,negative
percent,negative
allow,negative
Howev,positive
chief,positive
negoti,positive
North,positive
RhineWestphalia,positive
Gerhard,positive
Keuchel,positive
said,positive
there,positive
were,positive
strong,positive
chanc,positive
agreement,positive
dure,positive
Tuesdai,positive
talk,positive
take,positive
place,positive
town,positive
Marl,positive
