Chicago,positive
Mercantil,positive
Exchang,positive
Septemb,positive
lumber,positive
close,positive
higher,positive
board,positive
feet,positive
after,positive
rise,positive
highest,positive
futur,positive
price,positive
sinc,positive
March,positive
Price,negative
plywood,negative
other,negative
lumber,negative
materi,negative
have,negative
climb,negative
week,negative
concern,negative
that,negative
hurrican,negative
Atlantic,negative
Ocean,negative
such,negative
Edouard,negative
will,negative
damag,negative
East,negative
Coast,negative
build,negative
lead,negative
more,negative
construct,negative
activ,negative
fuell,negative
demand,negative
wood,negative
Lumber,positive
cotton,positive
grain,positive
close,positive
higher,positive
Lumber,negative
price,negative
rose,negative
highest,negative
level,negative
nearli,negative
year,negative
cotton,negative
price,negative
jump,negative
Tuesdai,negative
worri,negative
that,negative
Hurrican,negative
Edouard,negative
East,negative
Coast,negative
part,negative
southeastern,negative
Unite,negative
State,negative
come,negative
other,mixed
market,mixed
grain,mixed
also,mixed
rose,mixed
crop,mixed
worri,mixed
coffe,mixed
crude,mixed
price,mixed
fell,mixed
Commod,negative
Research,negative
Bureau,negative
index,negative
futur,negative
fell,negative
point,negative
