Audit,neutral
Hungari,neutral
telecom,neutral
selloff,neutral
irregularpress,neutral
privatis,negative
Hungari,negative
MATAV,negative
telecommun,negative
compani,negative
lack,negative
vision,negative
irregular,negative
State,negative
Audit,negative
Office,negative
said,negative
accord,negative
newspap,negative
report,negative
privatis,negative
inadequ,negative
plan,negative
fail,negative
consist,negative
repres,negative
state,negative
interest,negative
Hungarian,negative
daili,negative
Nepszabadsag,negative
said,negative
Tuesdai,negative
articl,negative
about,negative
audit,negative
offic,negative
report,negative
which,negative
been,negative
publish,negative
State,neutral
privatis,neutral
agenc,neutral
offici,neutral
were,neutral
immedi,neutral
avail,neutral
comment,neutral
while,neutral
State,neutral
Audit,neutral
Office,neutral
confirm,neutral
report,neutral
exist,neutral
said,neutral
finish,neutral
report,neutral
confidenti,neutral
complet,neutral
submit,neutral
parliament,neutral
said,neutral
Peter,neutral
Divinyi,neutral
Audit,neutral
Office,neutral
press,neutral
depart,neutral
Accord,neutral
newspap,neutral
report,neutral
that,neutral
after,neutral
first,neutral
stage,neutral
MATAV,neutral
privatis,neutral
when,neutral
GermanAmerican,neutral
consortium,neutral
MagyarCom,neutral
acquir,neutral
percent,neutral
stake,neutral
compani,neutral
billion,neutral
forint,neutral
million,neutral
state,neutral
plough,neutral
anoth,neutral
billion,neutral
forint,neutral
into,neutral
give,neutral
buyer,neutral
more,neutral
valuabl,neutral
compani,neutral
