Netanyahu,neutral
target,neutral
illeg,neutral
Israel,negative
govern,negative
Fridai,negative
consid,negative
first,negative
time,negative
grow,negative
depend,negative
foreign,negative
worker,negative
have,negative
taken,negative
will,negative
reduc,negative
drastic,negative
presenc,negative
illeg,negative
foreign,negative
worker,negative
well,negative
scope,negative
foreign,negative
labour,negative
enter,negative
countri,negative
with,negative
permit,negative
cabinet,negative
communiqu,neutral
said,neutral
cabinet,neutral
would,neutral
take,neutral
practic,neutral
will,negative
propos,negative
expel,negative
about,negative
illeg,negative
foreign,negative
labour,negative
from,negative
Israel,negative
month,negative
Labour,negative
Welfar,negative
Minist,negative
Ishai,negative
told,negative
Ishai,neutral
plan,neutral
blueprint,neutral
mass,neutral
exodu,neutral
from,neutral
Israel,neutral
worker,neutral
from,neutral
countri,neutral
such,neutral
Romania,neutral
Thailand,neutral
Turkei,neutral
China,neutral
lowpai,neutral
manual,neutral
labour,neutral
