Reebok,neutral
Canton,neutral
Mass,neutral
land,neutral
move,neutral
head,neutral
offic,neutral
Reebok,neutral
Internat,neutral
athlet,neutral
footwear,neutral
maker,neutral
said,neutral
Thursdai,neutral
will,neutral
site,neutral
Canton,neutral
Mass,neutral
million,neutral
eventu,neutral
build,neutral
corpor,neutral
campu,neutral
site,neutral
Reebok,neutral
spokeswoman,neutral
Denis,neutral
Kaigler,neutral
said,neutral
Stoughton,neutral
Massbas,neutral
Reebok,neutral
decid,neutral
whether,neutral
reloc,neutral
corpor,neutral
offic,neutral
Canton,neutral
Were,neutral
stai,neutral
here,neutral
There,neutral
have,neutral
been,neutral
decis,neutral
made,neutral
move,neutral
elsewher,neutral
Kaigler,neutral
said,neutral
want,neutral
possibl,neutral
build,neutral
corpor,neutral
campu,neutral
Reebok,neutral
emploi,neutral
peopl,neutral
corpor,neutral
offic,neutral
Stoughton,neutral
Mass,neutral
distribut,neutral
custom,neutral
centr,neutral
other,neutral
facil,neutral
Avon,neutral
Mass,neutral
